code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2014B,581806,F,South Region,Lower Than A Level,20-30%,0-35,3,60,N,Withdrawn
CCC,2013J,581772,M,Scotland,No Formal quals,20-30%,0-35,0,130,N,Pass
DDD,2013J,335401,M,Wales,HE Qualification,10-20,0-35,5,180,Y,Fail
FFF,2014B,314548,F,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Distinction
BBB,2013J,634040,F,South West Region,Lower Than A Level,40-50%,55<=,6,30,N,Pass
DDD,2013J,297179,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,2,180,N,Distinction
DDD,2014J,694341,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,1,85,N,Fail
EEE,2014J,549769,M,East Anglian Region,No Formal quals,60-70%,0-35,0,400,N,Fail
BBB,2014B,590625,F,London Region,A Level or Equivalent,90-100%,55<=,0,170,N,Withdrawn
AAA,2014J,680678,F,South Region,A Level or Equivalent,20-30%,0-35,0,430,Y,Pass
GGG,2014J,618258,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
CCC,2014J,558635,M,South West Region,A Level or Equivalent,20-30%,0-35,6,65,N,Distinction
BBB,2014J,318933,M,Yorkshire Region,A Level or Equivalent,0-10%,55<=,5,180,N,Pass
BBB,2013J,546221,M,East Anglian Region,A Level or Equivalent,20-30%,55<=,3,195,N,Withdrawn
CCC,2014J,2464683,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,270,N,Withdrawn
GGG,2013B,547571,F,North Western Region,Lower Than A Level,70-80%,55<=,6,150,Y,Pass
AAA,2014B,617792,F,South West Region,No Formal quals,60-70%,0-35,6,430,N,Pass
FFF,2014B,576453,F,Wales,A Level or Equivalent,20-30%,0-35,6,75,N,Fail
GGG,2013B,61911,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,180,Y,Pass
DDD,2013J,524790,F,South Region,Lower Than A Level,20-30%,35-55,4,250,N,Withdrawn
BBB,2014B,556231,M,North Western Region,Post Graduate Qualification,70-80%,35-55,5,355,N,Pass
FFF,2014J,641137,M,London Region,Lower Than A Level,40-50%,0-35,0,135,N,Pass
FFF,2014J,550354,M,South West Region,A Level or Equivalent,80-90%,0-35,4,360,N,Fail
BBB,2014B,697255,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,6,85,N,Fail
FFF,2014J,596858,F,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Pass
FFF,2014B,540637,M,North Region,A Level or Equivalent,80-90%,55<=,0,215,N,Fail
DDD,2014J,602863,M,East Anglian Region,A Level or Equivalent,50-60%,55<=,4,65,Y,Pass
EEE,2014J,2523350,M,North Western Region,Lower Than A Level,20-30%,35-55,6,315,N,Distinction
CCC,2014B,475619,M,Scotland,A Level or Equivalent,30-40%,0-35,0,180,N,Pass
GGG,2013B,596305,M,Ireland,Lower Than A Level,70-80%,0-35,0,80,Y,Distinction
CCC,2013J,626987,F,Ireland,A Level or Equivalent,40-50%,0-35,5,240,N,Fail
DDD,2014J,576453,M,East Midlands Region,Lower Than A Level,30-40%,55<=,2,180,N,Withdrawn
BBB,2013B,502011,M,West Midlands Region,HE Qualification,50-60%,55<=,1,30,N,Fail
GGG,2013J,2372088,F,East Midlands Region,HE Qualification,90-100%,55<=,6,300,N,Withdrawn
AAA,2013J,503457,M,Ireland,A Level or Equivalent,20-30%,35-55,0,110,N,Fail
FFF,2014J,315909,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,1,45,Y,Fail
CCC,2014J,1497480,M,South West Region,Post Graduate Qualification,20-30%,35-55,1,105,Y,Distinction
BBB,2014B,591216,M,North Region,A Level or Equivalent,80-90%,0-35,5,370,N,Pass
CCC,2014B,39882,F,North Region,Post Graduate Qualification,40-50%,0-35,2,255,N,Pass
FFF,2014B,556318,F,East Midlands Region,No Formal quals,30-40%,0-35,1,165,Y,Pass
DDD,2014B,571702,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,180,Y,Pass
FFF,2014J,604875,M,South Region,A Level or Equivalent,50-60%,0-35,2,400,N,Withdrawn
CCC,2014J,535632,M,East Midlands Region,Lower Than A Level,60-70%,35-55,2,255,N,Pass
CCC,2013J,2033951,F,Scotland,No Formal quals,40-50%,0-35,3,145,N,Fail
DDD,2014J,503368,F,Scotland,A Level or Equivalent,60-70%,35-55,6,115,N,Withdrawn
AAA,2014J,589968,M,Wales,Post Graduate Qualification,N/A,0-35,0,370,Y,Pass
EEE,2013J,550024,M,London Region,Post Graduate Qualification,20-30%,55<=,5,105,N,Withdrawn
CCC,2014B,584698,M,Yorkshire Region,HE Qualification,30-40%,0-35,5,50,N,Withdrawn
BBB,2014B,2279538,F,London Region,Lower Than A Level,90-100%,35-55,0,330,N,Fail
BBB,2013J,430282,F,North Western Region,Lower Than A Level,40-50%,0-35,5,180,Y,Fail
BBB,2014B,202606,M,West Midlands Region,A Level or Equivalent,70-80%,55<=,6,180,N,Withdrawn
DDD,2014B,341612,F,London Region,A Level or Equivalent,60-70%,35-55,6,140,N,Withdrawn
FFF,2014J,611396,M,West Midlands Region,No Formal quals,70-80%,55<=,0,195,N,Fail
FFF,2014B,630028,M,East Anglian Region,Lower Than A Level,90-100%,55<=,0,170,N,Withdrawn
AAA,2013B,2572441,F,South East Region,HE Qualification,0-10%,0-35,0,40,N,Pass
EEE,2014J,417978,M,North Western Region,HE Qualification,0-10%,0-35,5,315,N,Pass
FFF,2014B,678310,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction
BBB,2014B,623105,F,North Western Region,No Formal quals,30-40%,55<=,5,205,Y,Distinction
BBB,2013J,601199,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,145,N,Fail
CCC,2013J,513773,F,Scotland,A Level or Equivalent,0-10%,35-55,0,540,N,Pass
DDD,2013J,477164,F,East Midlands Region,No Formal quals,20-30%,55<=,3,100,N,Distinction
BBB,2013B,423474,M,South West Region,A Level or Equivalent,10-20,35-55,6,115,N,Pass
BBB,2014J,652574,F,North Western Region,A Level or Equivalent,50-60%,35-55,4,585,N,Withdrawn
DDD,2014B,418851,M,North Western Region,HE Qualification,0-10%,0-35,6,205,N,Withdrawn
DDD,2014J,573712,M,East Anglian Region,Lower Than A Level,60-70%,0-35,2,160,Y,Withdrawn
CCC,2014B,567926,M,Scotland,No Formal quals,80-90%,55<=,6,105,Y,Withdrawn
CCC,2014J,100561,M,East Anglian Region,A Level or Equivalent,60-70%,55<=,0,370,N,Fail
CCC,2014B,604161,M,South Region,A Level or Equivalent,60-70%,35-55,2,120,Y,Distinction
DDD,2013B,561955,F,East Midlands Region,A Level or Equivalent,70-80%,55<=,5,80,N,Distinction
BBB,2013J,2698251,F,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
GGG,2014B,685599,M,South Region,A Level or Equivalent,30-40%,0-35,5,65,Y,Withdrawn
BBB,2014B,579098,M,Wales,A Level or Equivalent,0-10%,35-55,3,120,N,Withdrawn
CCC,2014J,629507,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,90,N,Distinction
EEE,2014B,492909,F,London Region,HE Qualification,40-50%,55<=,0,345,N,Pass
CCC,2013B,571074,M,South Region,No Formal quals,10-20,35-55,0,180,N,Withdrawn
FFF,2013J,679251,M,East Midlands Region,Lower Than A Level,20-30%,0-35,5,205,N,Pass
DDD,2013B,368306,M,North Region,HE Qualification,40-50%,0-35,0,150,N,Fail
GGG,2013B,439710,F,East Midlands Region,Post Graduate Qualification,30-40%,0-35,0,210,Y,Distinction
GGG,2013J,589963,M,Wales,A Level or Equivalent,20-30%,35-55,2,210,Y,Distinction
FFF,2014B,648966,M,North Western Region,Lower Than A Level,40-50%,0-35,1,235,N,Fail
FFF,2014B,692826,F,North Region,HE Qualification,70-80%,0-35,0,130,Y,Pass
GGG,2014J,493296,F,South West Region,A Level or Equivalent,40-50%,0-35,6,315,N,Pass
FFF,2013B,164148,M,Wales,No Formal quals,80-90%,0-35,1,325,N,Withdrawn
AAA,2013J,572367,F,North Western Region,A Level or Equivalent,0-10%,35-55,3,215,N,Distinction
CCC,2014B,1832218,M,South East Region,No Formal quals,60-70%,55<=,1,65,N,Distinction
BBB,2013J,555749,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,315,N,Withdrawn
DDD,2014J,500068,F,South West Region,No Formal quals,50-60%,0-35,0,255,Y,Pass
GGG,2014B,617010,F,London Region,A Level or Equivalent,20-30%,35-55,0,480,N,Withdrawn
CCC,2013J,694155,M,London Region,No Formal quals,90-100%,0-35,0,180,Y,Distinction
GGG,2013J,607923,M,Scotland,A Level or Equivalent,0-10%,55<=,6,90,N,Pass
FFF,2013J,678341,M,North Western Region,No Formal quals,10-20,55<=,6,390,Y,Withdrawn
GGG,2014B,1835389,M,North Western Region,A Level or Equivalent,20-30%,0-35,6,540,N,Fail
BBB,2014B,118474,M,Ireland,Lower Than A Level,40-50%,55<=,1,280,N,Fail
GGG,2014B,647684,M,Scotland,No Formal quals,80-90%,0-35,2,310,N,Pass
DDD,2013B,548420,M,South East Region,A Level or Equivalent,30-40%,0-35,5,200,Y,Distinction
BBB,2013J,364871,F,Scotland,Lower Than A Level,70-80%,0-35,0,360,N,Pass
FFF,2014J,437565,M,North Western Region,A Level or Equivalent,10-20,0-35,0,40,N,Distinction
DDD,2014J,447162,M,Scotland,A Level or Equivalent,70-80%,0-35,5,280,N,Pass
BBB,2013J,651555,M,South Region,Lower Than A Level,20-30%,0-35,6,130,N,Pass
BBB,2014B,641565,F,Ireland,Lower Than A Level,80-90%,35-55,2,355,N,Withdrawn
CCC,2014J,560494,M,London Region,A Level or Equivalent,0-10%,35-55,2,325,Y,Distinction
AAA,2014J,651651,F,West Midlands Region,HE Qualification,40-50%,55<=,1,360,Y,Withdrawn
AAA,2013B,621619,F,South West Region,A Level or Equivalent,80-90%,35-55,6,75,N,Distinction
BBB,2013J,645124,F,Ireland,A Level or Equivalent,90-100%,0-35,4,255,N,Withdrawn
FFF,2013J,631701,M,West Midlands Region,HE Qualification,50-60%,55<=,0,110,N,Withdrawn
GGG,2013J,601640,M,Scotland,A Level or Equivalent,0-10%,55<=,4,30,N,Pass
FFF,2014B,191491,F,London Region,No Formal quals,40-50%,0-35,3,90,N,Pass
FFF,2013J,307061,M,North Region,Post Graduate Qualification,30-40%,0-35,1,65,N,Pass
DDD,2014B,94923,F,South West Region,A Level or Equivalent,30-40%,0-35,5,95,N,Pass
FFF,2013J,385980,M,Ireland,A Level or Equivalent,30-40%,55<=,3,135,N,Distinction
GGG,2013J,571223,F,Scotland,A Level or Equivalent,20-30%,0-35,1,120,N,Pass
EEE,2014J,2693974,M,North Region,A Level or Equivalent,20-30%,35-55,0,270,N,Fail
CCC,2014B,594282,F,Wales,HE Qualification,80-90%,0-35,1,165,N,Withdrawn
EEE,2013J,633477,F,London Region,A Level or Equivalent,60-70%,0-35,2,140,N,Distinction
BBB,2014J,644069,M,East Midlands Region,HE Qualification,90-100%,0-35,2,90,N,Withdrawn
DDD,2014B,574347,F,Scotland,Post Graduate Qualification,30-40%,0-35,3,90,N,Fail
GGG,2013J,2639319,M,Ireland,HE Qualification,30-40%,55<=,5,50,Y,Withdrawn
FFF,2014B,551340,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,315,N,Withdrawn
EEE,2014B,652887,M,East Midlands Region,A Level or Equivalent,50-60%,55<=,3,180,N,Distinction
EEE,2013B,597074,F,South Region,Lower Than A Level,20-30%,0-35,0,390,Y,Pass
BBB,2014J,191504,F,South Region,No Formal quals,30-40%,0-35,0,180,N,Pass
DDD,2013J,532034,F,West Midlands Region,No Formal quals,30-40%,55<=,2,100,N,Withdrawn
AAA,2014J,642310,M,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
BBB,2013B,620676,F,South West Region,Lower Than A Level,60-70%,35-55,3,60,Y,Fail
FFF,2014J,624967,M,East Midlands Region,HE Qualification,10-20,55<=,1,330,N,Fail
FFF,2014J,615356,F,South Region,No Formal quals,30-40%,0-35,3,90,N,Pass
GGG,2014J,543763,M,South Region,A Level or Equivalent,30-40%,0-35,0,110,N,Pass
BBB,2013B,637089,M,London Region,A Level or Equivalent,0-10%,55<=,0,180,N,Withdrawn
GGG,2013J,630133,M,Scotland,Lower Than A Level,0-10%,0-35,5,190,N,Fail
FFF,2014J,617470,F,South Region,Lower Than A Level,90-100%,0-35,3,355,Y,Withdrawn
CCC,2013B,523672,M,Ireland,HE Qualification,70-80%,55<=,1,175,Y,Pass
GGG,2014J,602734,M,London Region,A Level or Equivalent,70-80%,0-35,1,60,Y,Withdrawn
GGG,2014B,583855,M,South West Region,Lower Than A Level,N/A,0-35,0,175,Y,Distinction
FFF,2013J,440003,M,London Region,A Level or Equivalent,0-10%,55<=,5,280,N,Fail
BBB,2013J,595130,M,Scotland,Lower Than A Level,60-70%,0-35,5,250,N,Pass
GGG,2013J,601567,M,Ireland,No Formal quals,90-100%,55<=,4,95,Y,Withdrawn
CCC,2013B,318147,M,Ireland,Lower Than A Level,80-90%,35-55,0,140,Y,Pass
BBB,2013J,607808,F,Wales,Lower Than A Level,50-60%,35-55,0,400,Y,Pass
FFF,2014B,578207,M,North Region,No Formal quals,70-80%,55<=,5,280,N,Pass
GGG,2014B,468808,F,Yorkshire Region,Lower Than A Level,10-20,0-35,5,40,N,Pass
GGG,2014B,557338,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,150,N,Distinction
GGG,2014J,603410,M,South East Region,A Level or Equivalent,20-30%,0-35,4,160,Y,Distinction
DDD,2014J,623099,F,London Region,No Formal quals,80-90%,0-35,0,255,N,Pass
FFF,2013J,2210666,M,North Western Region,Lower Than A Level,10-20,0-35,0,240,N,Fail
FFF,2013J,227416,M,North Region,Post Graduate Qualification,50-60%,0-35,0,30,N,Fail
CCC,2014J,621401,F,South West Region,A Level or Equivalent,40-50%,0-35,0,225,N,Pass
BBB,2013J,633331,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,150,N,Withdrawn
AAA,2014J,2637912,F,East Anglian Region,HE Qualification,N/A,55<=,0,65,Y,Pass
FFF,2014J,637246,F,Scotland,No Formal quals,70-80%,55<=,6,145,Y,Fail
BBB,2013J,635903,M,South West Region,Lower Than A Level,90-100%,35-55,0,95,N,Distinction
BBB,2014J,689290,M,Scotland,Post Graduate Qualification,N/A,55<=,2,145,N,Pass
GGG,2014B,193310,M,West Midlands Region,HE Qualification,40-50%,35-55,0,40,Y,Withdrawn
DDD,2013B,544195,F,Ireland,Lower Than A Level,20-30%,0-35,4,240,N,Fail
FFF,2014J,652501,M,South East Region,A Level or Equivalent,20-30%,55<=,0,50,N,Pass
EEE,2013J,514495,M,South West Region,Lower Than A Level,80-90%,55<=,0,150,Y,Distinction
BBB,2014B,2081123,F,London Region,HE Qualification,60-70%,0-35,5,90,Y,Pass
BBB,2014B,644761,F,London Region,A Level or Equivalent,80-90%,0-35,6,60,Y,Withdrawn
AAA,2013B,558099,M,South West Region,Lower Than A Level,70-80%,0-35,4,655,Y,Pass
BBB,2013J,588505,M,East Anglian Region,A Level or Equivalent,80-90%,55<=,1,120,N,Fail
GGG,2013J,647605,F,North Region,A Level or Equivalent,80-90%,55<=,5,90,N,Pass
DDD,2014B,404863,F,East Midlands Region,No Formal quals,40-50%,35-55,0,310,N,Pass
EEE,2014B,682981,M,Wales,No Formal quals,30-40%,0-35,0,360,N,Withdrawn
EEE,2014B,694827,M,North Western Region,Lower Than A Level,20-30%,0-35,6,150,Y,Distinction
BBB,2014B,583741,M,Scotland,HE Qualification,70-80%,55<=,5,280,Y,Fail
FFF,2014J,644964,F,Scotland,Post Graduate Qualification,20-30%,0-35,2,585,N,Distinction
FFF,2014B,567211,M,North Region,A Level or Equivalent,20-30%,0-35,0,370,N,Distinction
FFF,2013J,602779,M,Ireland,A Level or Equivalent,40-50%,0-35,0,55,N,Pass
BBB,2013J,584042,F,South West Region,HE Qualification,90-100%,0-35,6,210,N,Pass
DDD,2013J,634188,M,West Midlands Region,Post Graduate Qualification,90-100%,0-35,1,300,N,Withdrawn
GGG,2014J,559589,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,150,N,Pass
BBB,2014J,226895,M,London Region,Post Graduate Qualification,80-90%,35-55,2,585,N,Pass
BBB,2014J,612506,M,North Western Region,A Level or Equivalent,10-20,0-35,4,30,Y,Pass
EEE,2014B,695278,M,North Region,HE Qualification,0-10%,35-55,0,370,N,Withdrawn
DDD,2013B,625568,F,South West Region,A Level or Equivalent,20-30%,0-35,0,155,N,Fail
BBB,2014B,331351,F,South East Region,Lower Than A Level,10-20,0-35,0,180,N,Pass
BBB,2014J,529073,M,South East Region,Post Graduate Qualification,40-50%,55<=,1,30,N,Withdrawn
FFF,2014B,539635,M,South West Region,HE Qualification,20-30%,0-35,5,630,N,Fail
DDD,2013B,1789319,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,4,155,Y,Withdrawn
BBB,2014J,588128,M,Scotland,HE Qualification,40-50%,0-35,0,360,N,Fail
FFF,2014B,483975,F,South West Region,No Formal quals,90-100%,0-35,5,310,N,Distinction
BBB,2014B,529789,F,South West Region,No Formal quals,30-40%,35-55,6,100,N,Pass
GGG,2014J,633107,F,North Western Region,No Formal quals,10-20,0-35,0,240,N,Fail
DDD,2014B,643542,M,North Region,Post Graduate Qualification,70-80%,0-35,6,330,Y,Fail
FFF,2014B,635972,F,Wales,No Formal quals,80-90%,0-35,0,120,Y,Pass
CCC,2014J,620918,M,North Western Region,Lower Than A Level,20-30%,0-35,2,280,N,Pass
GGG,2014J,539035,M,Scotland,A Level or Equivalent,60-70%,35-55,0,360,N,Withdrawn
CCC,2014J,650031,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,105,N,Fail
DDD,2013B,368389,F,London Region,No Formal quals,80-90%,35-55,0,55,N,Fail
EEE,2014J,633603,M,East Midlands Region,A Level or Equivalent,10-20,55<=,0,100,N,Withdrawn
DDD,2014J,572106,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,6,140,N,Withdrawn
BBB,2014J,550059,F,South East Region,A Level or Equivalent,40-50%,35-55,6,95,N,Fail
GGG,2014J,579409,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,1,205,N,Fail
EEE,2013J,269676,M,Wales,Lower Than A Level,70-80%,0-35,0,120,Y,Distinction
FFF,2014J,627679,M,East Anglian Region,Lower Than A Level,30-40%,0-35,2,155,N,Withdrawn
DDD,2013J,187663,M,North Region,No Formal quals,40-50%,55<=,0,300,Y,Pass
DDD,2013B,274971,F,North Western Region,Lower Than A Level,50-60%,0-35,0,480,N,Fail
DDD,2014J,621473,M,London Region,Lower Than A Level,30-40%,35-55,3,325,N,Fail
CCC,2014J,693269,F,East Anglian Region,A Level or Equivalent,N/A,55<=,1,100,N,Distinction
CCC,2014B,401909,F,East Anglian Region,HE Qualification,10-20,35-55,2,170,N,Fail
GGG,2014J,94978,F,North Region,Post Graduate Qualification,30-40%,0-35,6,345,N,Withdrawn
CCC,2014J,602365,F,East Midlands Region,Post Graduate Qualification,80-90%,35-55,6,170,N,Pass
FFF,2013B,2353787,F,Wales,A Level or Equivalent,90-100%,0-35,0,345,N,Pass
BBB,2014J,488853,F,Yorkshire Region,Post Graduate Qualification,10-20,0-35,2,315,N,Withdrawn
GGG,2014J,694807,F,Scotland,HE Qualification,50-60%,0-35,1,110,N,Distinction
BBB,2014J,277123,F,East Anglian Region,Lower Than A Level,40-50%,0-35,2,360,N,Fail
CCC,2013J,281636,M,Scotland,A Level or Equivalent,60-70%,0-35,0,400,N,Pass
DDD,2014B,429158,M,South Region,No Formal quals,0-10%,0-35,0,420,N,Withdrawn
FFF,2014J,602099,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,1,150,Y,Fail
CCC,2013J,2588467,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,355,N,Fail
DDD,2014J,520891,F,Scotland,A Level or Equivalent,N/A,0-35,0,330,N,Pass
BBB,2013J,645353,M,North Western Region,A Level or Equivalent,70-80%,0-35,2,540,N,Pass
BBB,2014B,179904,F,North Region,Post Graduate Qualification,80-90%,55<=,3,110,Y,Withdrawn
FFF,2014B,554444,M,East Midlands Region,A Level or Equivalent,30-40%,55<=,1,215,Y,Withdrawn
FFF,2014B,472348,F,North Western Region,HE Qualification,80-90%,0-35,5,90,N,Fail
CCC,2014J,632266,M,Wales,Lower Than A Level,40-50%,0-35,0,30,N,Pass
FFF,2013J,556211,M,North Region,HE Qualification,70-80%,55<=,0,255,N,Pass
GGG,2014J,128132,F,London Region,HE Qualification,0-10%,0-35,2,150,Y,Pass
BBB,2014B,390440,F,South East Region,A Level or Equivalent,0-10%,0-35,1,540,N,Pass
BBB,2014B,430870,F,South East Region,A Level or Equivalent,0-10%,35-55,0,150,N,Pass
CCC,2014J,204117,M,Ireland,Lower Than A Level,20-30%,0-35,0,150,Y,Withdrawn
DDD,2014J,286947,M,Scotland,Lower Than A Level,90-100%,55<=,1,40,N,Fail
FFF,2014B,551487,M,South Region,No Formal quals,80-90%,35-55,2,540,Y,Withdrawn
CCC,2013J,598664,F,East Anglian Region,No Formal quals,20-30%,35-55,4,50,N,Fail
EEE,2013B,369834,M,West Midlands Region,No Formal quals,10-20,35-55,0,540,N,Withdrawn
DDD,2014J,549909,M,East Anglian Region,A Level or Equivalent,90-100%,55<=,3,155,N,Pass
CCC,2013J,509327,M,South West Region,A Level or Equivalent,40-50%,35-55,6,190,N,Distinction
EEE,2013J,629340,F,East Midlands Region,Post Graduate Qualification,60-70%,55<=,1,190,N,Pass
CCC,2013J,695972,F,Scotland,HE Qualification,20-30%,55<=,6,90,Y,Fail
FFF,2014J,613722,M,East Midlands Region,HE Qualification,60-70%,35-55,3,90,Y,Pass
DDD,2014J,560347,M,London Region,A Level or Equivalent,40-50%,55<=,0,160,Y,Pass
GGG,2014B,609602,M,North Region,A Level or Equivalent,20-30%,0-35,0,540,N,Pass
GGG,2014B,622948,M,East Anglian Region,Post Graduate Qualification,0-10%,35-55,0,655,N,Distinction
DDD,2013J,640291,M,Wales,A Level or Equivalent,30-40%,35-55,6,325,Y,Withdrawn
GGG,2014B,629702,M,Yorkshire Region,HE Qualification,N/A,0-35,2,150,Y,Distinction
DDD,2014B,541781,M,South West Region,Lower Than A Level,40-50%,0-35,0,420,N,Pass
CCC,2013J,439203,M,East Anglian Region,HE Qualification,10-20,0-35,5,145,N,Fail
BBB,2014J,602458,M,London Region,A Level or Equivalent,70-80%,0-35,1,200,Y,Fail
EEE,2014J,290089,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,4,280,N,Distinction
EEE,2013J,541523,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,50,N,Withdrawn
FFF,2013J,504105,M,West Midlands Region,HE Qualification,N/A,0-35,1,115,N,Pass
FFF,2014J,344098,F,South West Region,No Formal quals,30-40%,55<=,0,325,N,Withdrawn
EEE,2013J,548819,F,London Region,A Level or Equivalent,30-40%,0-35,0,100,N,Withdrawn
GGG,2014J,586995,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,135,N,Distinction
FFF,2013J,547620,F,London Region,Lower Than A Level,10-20,0-35,0,585,N,Distinction
FFF,2013B,697705,F,North Western Region,HE Qualification,20-30%,35-55,4,255,N,Withdrawn
DDD,2014J,655293,M,Scotland,Lower Than A Level,30-40%,0-35,0,225,N,Fail
FFF,2013J,2578992,F,South Region,Lower Than A Level,30-40%,0-35,5,240,Y,Pass
DDD,2013B,653577,M,South West Region,Lower Than A Level,0-10%,35-55,2,60,N,Fail
BBB,2014J,628246,M,South Region,A Level or Equivalent,60-70%,0-35,0,255,N,Withdrawn
FFF,2013J,543436,M,Wales,A Level or Equivalent,60-70%,0-35,0,360,N,Withdrawn
GGG,2013J,400599,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
CCC,2014B,636660,M,Ireland,HE Qualification,10-20,0-35,5,240,N,Withdrawn
FFF,2013B,365452,F,London Region,Lower Than A Level,60-70%,0-35,0,225,N,Fail
BBB,2014J,255747,F,Scotland,Post Graduate Qualification,20-30%,55<=,5,235,N,Withdrawn
FFF,2013J,637815,F,Ireland,A Level or Equivalent,90-100%,0-35,5,30,N,Pass
BBB,2014J,351577,F,South West Region,HE Qualification,0-10%,55<=,0,90,Y,Fail
AAA,2014J,625833,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013J,481024,M,Scotland,Post Graduate Qualification,50-60%,35-55,5,180,N,Withdrawn
BBB,2013J,689640,F,South Region,Post Graduate Qualification,80-90%,35-55,6,55,Y,Pass
DDD,2013J,608681,M,Ireland,A Level or Equivalent,10-20,0-35,0,180,N,Pass
BBB,2013J,604449,M,Scotland,A Level or Equivalent,70-80%,0-35,0,190,Y,Distinction
AAA,2013J,473265,M,South East Region,A Level or Equivalent,80-90%,0-35,1,140,N,Pass
DDD,2014B,529486,M,North Western Region,Lower Than A Level,30-40%,0-35,0,430,N,Pass
EEE,2014J,250456,F,South East Region,A Level or Equivalent,N/A,0-35,1,40,N,Distinction
BBB,2013J,624673,M,South West Region,Lower Than A Level,70-80%,55<=,2,215,N,Fail
DDD,2014B,525624,M,Scotland,A Level or Equivalent,50-60%,55<=,2,40,N,Withdrawn
BBB,2014J,508232,M,Wales,A Level or Equivalent,20-30%,0-35,3,90,N,Pass
BBB,2014B,613593,F,Ireland,Lower Than A Level,70-80%,35-55,2,65,N,Fail
FFF,2014J,2642717,M,Wales,A Level or Equivalent,40-50%,0-35,0,390,N,Withdrawn
CCC,2014J,2667478,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,2,220,N,Fail
FFF,2014J,2540724,M,South East Region,A Level or Equivalent,70-80%,35-55,0,300,Y,Pass
BBB,2014B,595876,M,East Anglian Region,A Level or Equivalent,N/A,35-55,1,240,Y,Withdrawn
GGG,2013B,652558,M,Scotland,Post Graduate Qualification,50-60%,35-55,0,310,N,Distinction
CCC,2014J,597335,F,North Region,Post Graduate Qualification,80-90%,35-55,3,50,N,Withdrawn
FFF,2014J,340661,M,East Midlands Region,Lower Than A Level,80-90%,0-35,1,135,Y,Distinction
BBB,2014B,652335,M,South Region,Lower Than A Level,30-40%,55<=,0,585,N,Pass
FFF,2014B,1501614,F,South West Region,Post Graduate Qualification,N/A,0-35,2,480,N,Withdrawn
AAA,2014J,547424,F,North Western Region,A Level or Equivalent,10-20,0-35,0,105,N,Pass
DDD,2014J,678398,M,South West Region,A Level or Equivalent,30-40%,55<=,3,105,N,Fail
BBB,2014J,652606,F,London Region,A Level or Equivalent,20-30%,55<=,3,430,Y,Fail
GGG,2014J,548741,M,North Western Region,HE Qualification,60-70%,0-35,1,165,N,Fail
EEE,2014B,559168,M,North Western Region,A Level or Equivalent,10-20,0-35,5,70,Y,Fail
GGG,2013B,510335,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,270,Y,Fail
FFF,2013B,687683,M,South East Region,Lower Than A Level,10-20,0-35,4,110,Y,Pass
BBB,2014B,440297,F,East Anglian Region,HE Qualification,90-100%,35-55,2,75,Y,Pass
CCC,2014B,603061,M,North Western Region,HE Qualification,90-100%,0-35,6,210,N,Withdrawn
GGG,2014J,144448,M,North Region,A Level or Equivalent,30-40%,55<=,0,70,N,Withdrawn
GGG,2013J,480303,M,South East Region,Lower Than A Level,N/A,0-35,1,105,N,Withdrawn
GGG,2013B,617146,F,West Midlands Region,Post Graduate Qualification,0-10%,55<=,0,105,N,Fail
FFF,2014B,596368,M,West Midlands Region,Post Graduate Qualification,20-30%,55<=,0,235,N,Withdrawn
FFF,2013J,610275,F,Wales,A Level or Equivalent,0-10%,35-55,1,50,Y,Distinction
