code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2014J,571389,M,South East Region,HE Qualification,90-100%,55<=,2,655,N,Withdrawn
GGG,2013J,67986,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,3,240,N,Fail
DDD,2014J,2087182,M,East Anglian Region,No Formal quals,30-40%,0-35,6,60,N,Withdrawn
AAA,2013B,563239,F,East Anglian Region,No Formal quals,40-50%,35-55,0,140,Y,Withdrawn
BBB,2014J,537676,M,North Western Region,A Level or Equivalent,90-100%,35-55,0,180,Y,Pass
GGG,2014J,592043,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,540,N,Distinction
DDD,2013B,577965,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,1,120,N,Distinction
FFF,2013J,2156172,M,London Region,A Level or Equivalent,50-60%,0-35,0,210,N,Distinction
DDD,2013J,353918,F,North Region,HE Qualification,80-90%,35-55,0,345,N,Fail
CCC,2014J,1549107,M,East Anglian Region,A Level or Equivalent,30-40%,55<=,4,540,N,Withdrawn
AAA,2014B,690319,M,North Western Region,A Level or Equivalent,10-20,35-55,5,195,N,Pass
FFF,2013J,552491,F,Scotland,No Formal quals,30-40%,0-35,4,160,Y,Pass
AAA,2014J,539359,M,Scotland,Lower Than A Level,70-80%,0-35,5,110,N,Pass
AAA,2013J,601467,M,Ireland,Lower Than A Level,N/A,0-35,1,355,N,Pass
GGG,2013J,541832,F,South East Region,Lower Than A Level,80-90%,35-55,4,115,N,Withdrawn
GGG,2014J,675231,M,South East Region,HE Qualification,40-50%,35-55,1,240,Y,Pass
GGG,2013B,699136,F,Wales,Post Graduate Qualification,0-10%,55<=,0,430,N,Fail
EEE,2013J,674437,F,Scotland,Lower Than A Level,20-30%,0-35,1,390,Y,Fail
GGG,2014B,2410609,F,South Region,No Formal quals,30-40%,35-55,3,80,N,Withdrawn
AAA,2014J,372619,F,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn
CCC,2014B,629310,M,South East Region,HE Qualification,20-30%,0-35,3,250,Y,Fail
BBB,2013J,632756,F,North Western Region,Post Graduate Qualification,20-30%,55<=,3,540,N,Pass
GGG,2013J,439182,F,West Midlands Region,Lower Than A Level,10-20,35-55,1,95,N,Fail
DDD,2013B,564300,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,80,N,Pass
GGG,2014B,616166,F,West Midlands Region,A Level or Equivalent,90-100%,35-55,5,45,N,Withdrawn
AAA,2014J,613896,F,London Region,Lower Than A Level,0-10%,35-55,1,250,Y,Pass
BBB,2014J,580926,F,North Western Region,A Level or Equivalent,30-40%,0-35,6,655,N,Distinction
GGG,2014J,508422,M,Scotland,A Level or Equivalent,60-70%,35-55,0,255,N,Withdrawn
CCC,2014J,586516,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,2,110,N,Fail
CCC,2013B,482635,M,London Region,Lower Than A Level,60-70%,0-35,4,585,Y,Distinction
FFF,2014J,101217,M,South Region,A Level or Equivalent,90-100%,55<=,6,155,Y,Withdrawn
GGG,2013B,344568,M,East Anglian Region,Lower Than A Level,90-100%,55<=,3,255,Y,Withdrawn
FFF,2014J,601862,F,Wales,A Level or Equivalent,70-80%,55<=,6,30,Y,Pass
CCC,2013B,676834,M,East Anglian Region,HE Qualification,90-100%,55<=,4,90,N,Distinction
CCC,2014J,2327045,M,North Region,Post Graduate Qualification,40-50%,35-55,6,175,Y,Pass
CCC,2013J,597363,F,North Western Region,Post Graduate Qualification,10-20,55<=,1,325,N,Pass
CCC,2013B,383558,M,South Region,Lower Than A Level,80-90%,55<=,0,390,N,Distinction
FFF,2014J,160720,M,East Midlands Region,Lower Than A Level,20-30%,0-35,1,40,Y,Pass
BBB,2014B,179297,M,North Western Region,A Level or Equivalent,70-80%,35-55,6,585,N,Withdrawn
CCC,2013B,573666,M,South West Region,A Level or Equivalent,0-10%,0-35,1,360,N,Withdrawn
FFF,2014J,498564,M,Wales,A Level or Equivalent,90-100%,35-55,6,280,N,Fail
FFF,2014J,467835,F,North Region,No Formal quals,60-70%,35-55,1,630,N,Pass
DDD,2014J,677782,M,South East Region,Post Graduate Qualification,80-90%,0-35,0,105,N,Pass
GGG,2014J,634070,M,South West Region,Lower Than A Level,10-20,55<=,0,90,N,Distinction
BBB,2014J,576672,F,North Region,Post Graduate Qualification,70-80%,35-55,4,400,N,Fail
DDD,2013B,277812,F,Yorkshire Region,A Level or Equivalent,0-10%,55<=,4,300,Y,Pass
FFF,2014B,568835,F,East Anglian Region,A Level or Equivalent,40-50%,55<=,1,430,N,Withdrawn
FFF,2013J,517195,F,East Anglian Region,Lower Than A Level,70-80%,35-55,2,180,N,Fail
GGG,2014B,561459,M,South Region,Lower Than A Level,20-30%,55<=,1,40,N,Distinction
CCC,2013J,634820,M,South Region,Lower Than A Level,50-60%,0-35,2,105,N,Withdrawn
FFF,2014J,578649,F,Yorkshire Region,Lower Than A Level,10-20,35-55,5,60,N,Distinction
GGG,2014B,584099,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Pass
FFF,2014J,523940,F,West Midlands Region,HE Qualification,50-60%,0-35,5,100,N,Pass
FFF,2014B,626516,F,Yorkshire Region,HE Qualification,60-70%,0-35,0,325,N,Distinction
BBB,2014J,683536,F,Scotland,Lower Than A Level,0-10%,35-55,1,50,N,Fail
FFF,2013J,26192,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,4,540,Y,Fail
FFF,2014J,655127,M,South West Region,Lower Than A Level,90-100%,35-55,1,120,Y,Distinction
GGG,2014J,605156,M,Wales,HE Qualification,70-80%,55<=,1,255,Y,Pass
FFF,2014B,655417,M,London Region,Lower Than A Level,70-80%,0-35,0,65,N,Withdrawn
BBB,2013J,443923,F,London Region,No Formal quals,80-90%,55<=,3,225,N,Withdrawn
EEE,2013J,684511,M,Scotland,A Level or Equivalent,40-50%,0-35,0,210,N,Pass
GGG,2014J,387009,F,Ireland,HE Qualification,10-20,35-55,3,585,N,Withdrawn
BBB,2014B,108760,F,Scotland,Lower Than A Level,10-20,0-35,2,315,N,Distinction
FFF,2014J,585422,F,London Region,Lower Than A Level,60-70%,55<=,6,315,Y,Distinction
BBB,2014J,542164,F,East Anglian Region,Post Graduate Qualification,70-80%,55<=,2,105,Y,Withdrawn
GGG,2013J,653773,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,150,N,Withdrawn
CCC,2013B,524043,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,4,310,N,Fail
DDD,2014J,353953,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,4,330,Y,Withdrawn
CCC,2013J,502182,F,Scotland,HE Qualification,20-30%,55<=,1,205,N,Fail
GGG,2013B,621741,F,London Region,Post Graduate Qualification,N/A,35-55,1,200,N,Pass
FFF,2014J,632190,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,1,135,N,Pass
BBB,2013B,625012,F,East Midlands Region,Lower Than A Level,50-60%,35-55,4,175,N,Withdrawn
BBB,2014B,470900,F,North Region,A Level or Equivalent,60-70%,55<=,5,110,Y,Withdrawn
DDD,2013B,290201,M,Scotland,HE Qualification,30-40%,55<=,1,175,N,Distinction
EEE,2014J,349145,M,North Region,A Level or Equivalent,70-80%,0-35,5,135,N,Fail
BBB,2014B,627118,F,Wales,A Level or Equivalent,40-50%,0-35,6,180,N,Fail
BBB,2014J,558208,M,London Region,No Formal quals,N/A,35-55,5,85,N,Pass
GGG,2014J,2649121,M,East Midlands Region,A Level or Equivalent,0-10%,55<=,3,70,Y,Pass
EEE,2013B,532575,M,Scotland,No Formal quals,20-30%,0-35,6,315,N,Withdrawn
BBB,2013J,679726,M,South East Region,A Level or Equivalent,50-60%,0-35,5,210,N,Pass
CCC,2014J,2181700,F,Ireland,Lower Than A Level,50-60%,35-55,0,50,N,Fail
BBB,2013J,694554,M,North Western Region,HE Qualification,90-100%,35-55,4,190,Y,Withdrawn
FFF,2014J,2544643,F,Scotland,Post Graduate Qualification,90-100%,35-55,3,210,N,Distinction
AAA,2014J,558914,F,Yorkshire Region,HE Qualification,90-100%,35-55,4,585,Y,Fail
FFF,2013B,680872,M,South East Region,A Level or Equivalent,70-80%,0-35,5,345,N,Pass
BBB,2013B,416355,F,South Region,A Level or Equivalent,70-80%,0-35,6,105,N,Pass
BBB,2014J,588815,F,Scotland,No Formal quals,70-80%,55<=,3,170,N,Pass
DDD,2014J,2587950,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,390,N,Distinction
GGG,2014B,1563203,F,North Western Region,A Level or Equivalent,30-40%,55<=,2,345,N,Fail
DDD,2014B,134260,F,East Anglian Region,Post Graduate Qualification,80-90%,55<=,5,400,Y,Pass
AAA,2014J,617824,M,London Region,A Level or Equivalent,50-60%,35-55,0,150,N,Pass
BBB,2014B,683642,F,North Region,HE Qualification,0-10%,0-35,0,420,N,Pass
FFF,2014J,383347,M,South Region,HE Qualification,70-80%,0-35,0,55,Y,Pass
GGG,2013J,2147929,F,East Anglian Region,Lower Than A Level,90-100%,35-55,6,400,Y,Withdrawn
BBB,2014J,508079,F,South East Region,Lower Than A Level,20-30%,0-35,3,75,N,Withdrawn
GGG,2014B,576738,M,London Region,HE Qualification,40-50%,35-55,4,150,N,Withdrawn
CCC,2013J,2149735,M,Ireland,A Level or Equivalent,30-40%,35-55,5,160,N,Fail
DDD,2013J,651394,F,South West Region,Post Graduate Qualification,N/A,0-35,4,655,N,Fail
FFF,2013J,647614,M,Scotland,Post Graduate Qualification,0-10%,55<=,5,400,N,Distinction
GGG,2014B,556783,F,East Midlands Region,Lower Than A Level,50-60%,0-35,5,80,N,Distinction
CCC,2014J,606757,M,West Midlands Region,HE Qualification,20-30%,0-35,4,585,N,Distinction
CCC,2014B,495881,M,Scotland,Lower Than A Level,0-10%,35-55,0,235,N,Withdrawn
BBB,2013J,2396471,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,5,165,N,Pass
FFF,2013J,597871,M,South West Region,Post Graduate Qualification,50-60%,55<=,1,175,Y,Distinction
DDD,2014B,77763,F,South Region,A Level or Equivalent,40-50%,0-35,0,140,N,Pass
EEE,2014J,630514,M,North Western Region,HE Qualification,0-10%,0-35,0,585,N,Pass
AAA,2013B,576738,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,2,400,N,Withdrawn
FFF,2013J,647312,F,Scotland,No Formal quals,70-80%,55<=,0,40,Y,Distinction
EEE,2013J,509277,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,2,85,N,Pass
FFF,2014J,1054876,M,South Region,No Formal quals,20-30%,55<=,5,390,Y,Distinction
CCC,2013J,553100,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,5,135,N,Pass
BBB,2014B,280152,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,4,150,N,Fail
CCC,2013B,695475,F,Wales,Post Graduate Qualification,70-80%,35-55,0,45,Y,Withdrawn
CCC,2013J,308391,M,South Region,No Formal quals,90-100%,0-35,5,360,N,Pass
GGG,2014B,515936,F,South Region,A Level or Equivalent,80-90%,0-35,0,95,Y,Withdrawn
BBB,2014J,499006,M,South East Region,A Level or Equivalent,90-100%,0-35,4,585,Y,Fail
BBB,2014B,582768,M,London Region,Lower Than A Level,50-60%,35-55,1,175,N,Pass
FFF,2014B,636469,M,South Region,HE Qualification,0-10%,0-35,3,160,N,Fail
FFF,2013B,637864,M,North Region,HE Qualification,30-40%,35-55,0,585,Y,Fail
EEE,2014B,24186,M,Yorkshire Region,A Level or Equivalent,70-80%,55<=,2,145,N,Pass
GGG,2013J,531427,M,Yorkshire Region,Post Graduate Qualification,30-40%,35-55,5,40,N,Pass
GGG,2014J,596029,M,Wales,A Level or Equivalent,60-70%,55<=,3,100,N,Pass
DDD,2013B,307291,M,South Region,Post Graduate Qualification,90-100%,0-35,4,270,N,Distinction
CCC,2013J,568293,F,South East Region,Lower Than A Level,90-100%,35-55,2,65,N,Pass
FFF,2014B,2356318,M,Ireland,A Level or Equivalent,10-20,35-55,5,60,N,Distinction
DDD,2013B,685592,M,Scotland,No Formal quals,20-30%,0-35,6,105,N,Pass
FFF,2014J,649000,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,2,115,N,Pass
GGG,2013B,140719,F,London Region,Lower Than A Level,90-100%,0-35,2,430,N,Pass
GGG,2013B,485594,M,East Anglian Region,Post Graduate Qualification,70-80%,55<=,5,300,Y,Fail
DDD,2014J,469664,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,1,135,N,Distinction
DDD,2014J,633077,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,1,345,N,Withdrawn
BBB,2013J,356523,M,South West Region,A Level or Equivalent,50-60%,35-55,4,255,N,Pass
CCC,2014J,370949,F,Wales,No Formal quals,90-100%,0-35,1,205,N,Withdrawn
CCC,2014J,2597673,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,110,N,Distinction
FFF,2014J,547522,F,North Region,Lower Than A Level,50-60%,0-35,5,155,Y,Fail
GGG,2014J,633650,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,540,N,Pass
EEE,2014J,525557,F,East Midlands Region,Lower Than A Level,60-70%,0-35,5,105,N,Pass
CCC,2014B,1993955,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,5,60,N,Pass
BBB,2013J,621433,M,Scotland,A Level or Equivalent,10-20,35-55,0,330,N,Fail
DDD,2014B,551258,M,Wales,Post Graduate Qualification,70-80%,0-35,0,40,Y,Pass
GGG,2013B,392281,M,South West Region,Post Graduate Qualification,0-10%,35-55,3,210,Y,Fail
CCC,2013B,583826,M,South Region,Lower Than A Level,80-90%,0-35,5,175,N,Fail
BBB,2014J,604281,F,South Region,A Level or Equivalent,70-80%,0-35,2,270,N,Pass
AAA,2014J,648422,M,Yorkshire Region,No Formal quals,40-50%,0-35,0,140,Y,Pass
CCC,2013B,695654,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,110,N,Fail
GGG,2013J,466425,M,North Western Region,Post Graduate Qualification,0-10%,55<=,1,170,Y,Withdrawn
CCC,2013B,548267,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,430,Y,Pass
CCC,2013B,505209,M,North Region,HE Qualification,70-80%,0-35,6,100,N,Fail
FFF,2013J,609439,F,Ireland,A Level or Equivalent,70-80%,0-35,1,65,Y,Distinction
BBB,2014J,620935,F,East Midlands Region,A Level or Equivalent,10-20,35-55,0,150,N,Pass
BBB,2014J,524384,F,Ireland,A Level or Equivalent,30-40%,35-55,3,540,N,Pass
DDD,2014B,613162,F,London Region,A Level or Equivalent,30-40%,35-55,2,115,Y,Withdrawn
DDD,2013B,2393945,M,North Region,Lower Than A Level,0-10%,0-35,3,40,Y,Pass
BBB,2014J,2602542,F,West Midlands Region,No Formal quals,70-80%,55<=,6,280,N,Pass
FFF,2014B,572538,M,London Region,A Level or Equivalent,30-40%,0-35,4,585,N,Withdrawn
DDD,2013B,541113,F,East Anglian Region,Post Graduate Qualification,60-70%,0-35,4,420,N,Withdrawn
CCC,2013J,574418,M,East Midlands Region,Lower Than A Level,90-100%,35-55,5,180,N,Pass
FFF,2013J,543643,F,London Region,A Level or Equivalent,30-40%,55<=,2,55,N,Withdrawn
CCC,2013J,34863,F,London Region,A Level or Equivalent,20-30%,0-35,1,155,N,Pass
AAA,2013B,498898,F,London Region,HE Qualification,20-30%,0-35,0,160,N,Distinction
AAA,2014J,691722,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,2,310,N,Pass
GGG,2013J,689042,M,Scotland,Lower Than A Level,20-30%,35-55,1,310,Y,Distinction
BBB,2014B,2300911,M,London Region,Post Graduate Qualification,10-20,35-55,0,120,N,Fail
DDD,2014B,685257,M,London Region,HE Qualification,50-60%,0-35,0,115,N,Distinction
BBB,2014J,698205,F,Wales,No Formal quals,0-10%,35-55,0,225,N,Fail
EEE,2014B,253579,M,Scotland,A Level or Equivalent,50-60%,0-35,5,115,Y,Withdrawn
GGG,2013J,406337,F,South Region,A Level or Equivalent,20-30%,35-55,2,160,N,Fail
FFF,2013B,578062,M,South East Region,No Formal quals,70-80%,55<=,0,240,N,Withdrawn
BBB,2014J,514043,F,Scotland,HE Qualification,40-50%,55<=,0,390,N,Withdrawn
EEE,2014J,547757,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,6,630,Y,Fail
FFF,2014J,645867,M,South East Region,No Formal quals,20-30%,0-35,2,105,Y,Withdrawn
EEE,2013B,624407,F,North Western Region,Post Graduate Qualification,50-60%,55<=,4,370,Y,Fail
FFF,2013J,2682682,F,Yorkshire Region,HE Qualification,70-80%,55<=,1,180,Y,Fail
GGG,2013J,518210,M,Wales,Post Graduate Qualification,0-10%,55<=,0,190,Y,Fail
GGG,2013J,135792,M,London Region,A Level or Equivalent,10-20,35-55,4,50,Y,Pass
GGG,2014B,551770,M,London Region,A Level or Equivalent,N/A,0-35,6,225,Y,Fail
GGG,2014J,564970,F,East Anglian Region,A Level or Equivalent,50-60%,55<=,0,370,N,Pass
BBB,2014J,646747,F,Scotland,A Level or Equivalent,60-70%,0-35,3,540,N,Pass
BBB,2013B,693302,F,London Region,HE Qualification,30-40%,0-35,1,195,N,Distinction
GGG,2013J,398413,F,East Anglian Region,No Formal quals,0-10%,0-35,5,630,N,Pass
BBB,2014J,610455,M,South East Region,A Level or Equivalent,90-100%,55<=,6,55,N,Pass
FFF,2013J,674720,M,London Region,A Level or Equivalent,40-50%,0-35,5,310,Y,Fail
BBB,2014J,694473,M,South Region,Post Graduate Qualification,90-100%,55<=,0,585,N,Withdrawn
CCC,2013B,583102,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,135,N,Withdrawn
EEE,2014J,1725109,F,West Midlands Region,No Formal quals,80-90%,55<=,0,85,N,Withdrawn
EEE,2013J,529566,F,South Region,HE Qualification,40-50%,0-35,6,180,N,Distinction
CCC,2014J,177472,F,London Region,HE Qualification,20-30%,35-55,0,215,Y,Pass
BBB,2014B,560734,F,North Western Region,A Level or Equivalent,40-50%,55<=,5,55,Y,Pass
DDD,2014J,499993,M,Wales,Lower Than A Level,0-10%,35-55,2,65,N,Withdrawn
FFF,2014B,628150,M,North Western Region,HE Qualification,N/A,0-35,5,240,N,Withdrawn
CCC,2014J,609804,F,North Region,Lower Than A Level,50-60%,0-35,1,40,N,Pass
EEE,2014J,1963287,M,South Region,No Formal quals,90-100%,35-55,4,90,N,Withdrawn
FFF,2013J,634165,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,80,Y,Pass
AAA,2014J,534983,F,East Anglian Region,A Level or Equivalent,10-20,0-35,3,310,N,Pass
DDD,2014J,651881,M,North Western Region,No Formal quals,70-80%,35-55,0,310,N,Pass
GGG,2013J,567808,M,South West Region,Lower Than A Level,30-40%,55<=,0,585,N,Distinction
DDD,2013J,575681,M,South Region,No Formal quals,10-20,0-35,6,165,N,Withdrawn
FFF,2014B,601235,M,East Midlands Region,HE Qualification,60-70%,0-35,0,400,Y,Pass
CCC,2014B,487002,M,Scotland,HE Qualification,60-70%,55<=,6,110,N,Fail
GGG,2013J,381185,M,East Anglian Region,HE Qualification,10-20,0-35,0,40,N,Pass
CCC,2013J,600471,M,South West Region,A Level or Equivalent,70-80%,55<=,0,50,N,Fail
CCC,2014J,441393,M,Scotland,HE Qualification,N/A,55<=,0,90,N,Pass
CCC,2014B,430530,M,London Region,No Formal quals,20-30%,35-55,0,90,N,Pass
FFF,2013B,604567,M,South West Region,Post Graduate Qualification,40-50%,0-35,0,195,N,Pass
DDD,2014B,601551,M,South West Region,A Level or Equivalent,N/A,55<=,1,250,N,Distinction
AAA,2013B,576141,M,North Region,Lower Than A Level,90-100%,55<=,4,370,N,Pass
EEE,2014B,333346,M,East Anglian Region,HE Qualification,10-20,35-55,6,630,N,Withdrawn
CCC,2013J,680273,F,South West Region,HE Qualification,20-30%,35-55,0,135,N,Withdrawn
DDD,2014J,438210,F,South Region,No Formal quals,60-70%,0-35,3,30,N,Withdrawn
FFF,2014J,679409,M,Yorkshire Region,No Formal quals,90-100%,55<=,5,330,N,Withdrawn
EEE,2014B,696804,M,Scotland,A Level or Equivalent,90-100%,35-55,2,310,N,Pass
GGG,2014B,568204,F,Ireland,Lower Than A Level,20-30%,55<=,3,430,Y,Fail
EEE,2014J,2691566,F,Scotland,A Level or Equivalent,40-50%,35-55,0,75,N,Distinction
GGG,2014J,683548,M,East Anglian Region,Post Graduate Qualification,10-20,55<=,5,80,Y,Withdrawn
FFF,2014J,394028,F,South East Region,HE Qualification,0-10%,35-55,5,170,N,Distinction
FFF,2013B,502763,F,London Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn
GGG,2013J,683628,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,4,150,N,Fail
FFF,2013B,1483814,M,Wales,Lower Than A Level,70-80%,0-35,0,165,N,Pass
FFF,2014J,1994632,F,Ireland,A Level or Equivalent,0-10%,0-35,4,65,N,Pass
FFF,2013J,688376,M,North Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
DDD,2013J,690644,M,North Region,Lower Than A Level,50-60%,35-55,6,310,N,Pass
EEE,2013J,514445,F,South West Region,HE Qualification,60-70%,0-35,4,180,N,Pass
BBB,2014J,604643,M,North Western Region,A Level or Equivalent,20-30%,0-35,6,215,Y,Fail
EEE,2014J,557203,M,London Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn
GGG,2014J,2283708,M,Wales,Lower Than A Level,40-50%,55<=,0,240,N,Fail
FFF,2014J,552832,M,Ireland,A Level or Equivalent,80-90%,35-55,0,70,N,Withdrawn
AAA,2014J,630133,F,South Region,No Formal quals,40-50%,0-35,2,180,N,Fail
DDD,2014J,357820,F,West Midlands Region,HE Qualification,80-90%,0-35,0,255,Y,Distinction
FFF,2014B,389639,M,Yorkshire Region,Lower Than A Level,30-40%,55<=,6,250,N,Pass
EEE,2013J,647348,F,Scotland,A Level or Equivalent,70-80%,55<=,1,130,N,Pass
EEE,2014J,552339,M,South East Region,HE Qualification,30-40%,55<=,0,300,N,Fail
FFF,2014J,1656979,M,London Region,Post Graduate Qualification,90-100%,35-55,5,325,N,Withdrawn
EEE,2013J,1913166,M,Scotland,A Level or Equivalent,10-20,35-55,0,300,N,Withdrawn
FFF,2013J,353660,M,Wales,HE Qualification,30-40%,55<=,1,370,Y,Pass
AAA,2014B,569978,M,East Midlands Region,HE Qualification,30-40%,35-55,6,300,Y,Distinction
FFF,2013J,402806,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,255,N,Withdrawn
BBB,2014J,2545923,M,Scotland,A Level or Equivalent,90-100%,0-35,0,140,N,Distinction
BBB,2013B,2607849,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,110,Y,Withdrawn
GGG,2014J,2570274,F,East Midlands Region,Lower Than A Level,90-100%,0-35,2,120,N,Pass
BBB,2013J,2360071,F,South East Region,No Formal quals,10-20,0-35,6,585,N,Withdrawn
GGG,2013B,532683,M,London Region,A Level or Equivalent,60-70%,35-55,2,120,Y,Fail
FFF,2014B,568502,F,London Region,Lower Than A Level,60-70%,0-35,0,390,Y,Distinction
FFF,2014J,395320,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,220,N,Pass
AAA,2013B,583031,M,London Region,Lower Than A Level,40-50%,55<=,0,250,N,Pass
FFF,2014J,542202,M,South East Region,No Formal quals,0-10%,55<=,2,140,N,Fail
CCC,2014J,518349,F,Scotland,A Level or Equivalent,20-30%,0-35,5,170,N,Distinction
DDD,2013B,576670,F,South Region,A Level or Equivalent,40-50%,0-35,0,110,N,Distinction
FFF,2014J,467901,M,North Western Region,Lower Than A Level,50-60%,0-35,6,400,N,Pass
FFF,2013J,175804,M,South Region,A Level or Equivalent,60-70%,0-35,2,90,Y,Fail
CCC,2014J,439109,M,East Anglian Region,A Level or Equivalent,10-20,55<=,0,480,N,Pass
GGG,2014J,604337,M,North Western Region,Lower Than A Level,40-50%,55<=,1,310,N,Distinction
GGG,2014B,577359,M,East Anglian Region,Lower Than A Level,40-50%,0-35,5,370,N,Distinction
FFF,2014J,409930,M,South Region,A Level or Equivalent,90-100%,0-35,6,115,N,Withdrawn
DDD,2014J,538131,M,Scotland,HE Qualification,80-90%,55<=,0,420,Y,Distinction
BBB,2014J,38053,M,Wales,No Formal quals,10-20,0-35,2,370,N,Pass
DDD,2014B,2459878,F,South West Region,A Level or Equivalent,10-20,0-35,5,400,N,Distinction
BBB,2014B,2230407,F,Wales,A Level or Equivalent,80-90%,0-35,6,250,Y,Distinction
FFF,2013B,679529,M,South West Region,Lower Than A Level,30-40%,55<=,3,390,Y,Pass
DDD,2014J,547534,M,London Region,A Level or Equivalent,10-20,35-55,5,330,Y,Fail
EEE,2014B,446397,M,West Midlands Region,Lower Than A Level,90-100%,35-55,5,180,Y,Distinction
EEE,2013B,473265,F,Wales,HE Qualification,30-40%,0-35,0,150,Y,Withdrawn
FFF,2013J,674253,F,London Region,HE Qualification,0-10%,0-35,1,280,N,Withdrawn
CCC,2013J,2640965,M,London Region,No Formal quals,0-10%,0-35,6,165,N,Pass
FFF,2013J,391572,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,6,210,N,Withdrawn
GGG,2014J,653115,M,East Anglian Region,Lower Than A Level,70-80%,55<=,2,100,N,Distinction
FFF,2013J,526559,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,3,480,Y,Withdrawn
FFF,2014B,136793,M,South Region,HE Qualification,N/A,55<=,6,90,Y,Pass
GGG,2013J,682390,M,South East Region,A Level or Equivalent,40-50%,0-35,1,30,N,Fail
BBB,2013J,418206,M,South West Region,A Level or Equivalent,0-10%,0-35,0,220,N,Pass
AAA,2013J,544839,M,South West Region,HE Qualification,40-50%,35-55,4,60,N,Fail
CCC,2014B,648428,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail
GGG,2014B,640701,F,North Western Region,HE Qualification,40-50%,55<=,5,400,N,Fail
GGG,2013B,596676,M,London Region,Lower Than A Level,70-80%,35-55,4,655,Y,Withdrawn
BBB,2014B,553404,F,Scotland,HE Qualification,20-30%,55<=,6,150,N,Distinction
DDD,2013J,2540922,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,2,330,Y,Withdrawn
CCC,2014J,2376512,M,South East Region,Lower Than A Level,40-50%,0-35,6,190,N,Pass
BBB,2014J,237182,M,North Region,A Level or Equivalent,50-60%,0-35,2,155,N,Fail
GGG,2013J,597689,F,South Region,No Formal quals,40-50%,55<=,6,90,N,Fail
FFF,2014J,696869,M,North Western Region,Lower Than A Level,10-20,0-35,0,85,Y,Distinction
AAA,2014J,633071,M,London Region,Lower Than A Level,90-100%,35-55,0,360,N,Pass
CCC,2013B,2082318,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction
CCC,2014B,310968,F,East Anglian Region,Lower Than A Level,0-10%,0-35,6,75,N,Pass
DDD,2014B,481022,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,3,225,N,Distinction
CCC,2014J,304465,F,North Region,Lower Than A Level,60-70%,55<=,2,300,N,Distinction
EEE,2013B,620922,M,South West Region,A Level or Equivalent,60-70%,35-55,5,220,N,Pass
BBB,2014B,57285,M,South West Region,Post Graduate Qualification,N/A,0-35,5,540,Y,Withdrawn
CCC,2014J,607800,F,North Western Region,Lower Than A Level,40-50%,55<=,2,150,N,Withdrawn
AAA,2014J,554830,M,London Region,A Level or Equivalent,90-100%,0-35,6,190,N,Withdrawn
FFF,2014J,615425,F,North Region,A Level or Equivalent,80-90%,0-35,5,355,N,Withdrawn
AAA,2013J,394024,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,235,N,Distinction
