Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Female,20,Computer Science,66.4538,9.038025,2.6134946,5.3478584,11,3.2350836
Female,21,Business,75.125336,4.3680353,2.6217327,5.983215,8,2.2872045
Male,20,Economics,45.278748,8.027187,2.5410433,5.767823,9,2.4597332
Male,23,Psychology,43.426933,10.367521,2.3533895,6.613568,12,2.0590508
Female,21,Psychology,59.413788,6.0691004,2.4556658,5.6103077,6,2.1350129
Male,22,Mathematics,63.665966,7.1379414,2.6342742,7.861749,13,2.3195484
Male,21,Engineering,49.479248,5.635006,2.6338336,8.228835,13,2.4504814
Female,20,Psychology,80.04874,8.195955,2.660884,7.1012554,10,1.701975
Female,19,Engineering,61.293182,5.5535283,2.7157316,7.984831,12,3.0115366
Male,23,Psychology,49.052742,8.900314,2.4079657,7.4297924,12,2.6398606
Male,24,Mathematics,60.68618,5.8873363,2.9297147,8.473547,9,2.1761105
Male,20,Psychology,64.10638,5.010207,2.4928045,8.516504,13,1.9103271
Male,19,Engineering,67.06388,6.4595942,2.332171,8.345777,12,2.649345
Female,19,Engineering,63.975464,5.2212324,2.8347228,8.842581,5,3.3923714
Female,19,Computer Science,54.331123,7.5423956,2.5571957,5.211428,8,2.9355235
Female,19,Engineering,79.74569,6.7954183,3.1743062,6.2285423,7,2.3840113
Male,23,Computer Science,71.136696,9.736709,2.2425065,6.966672,10,2.300511
Male,20,Engineering,69.030205,8.077263,2.7291076,7.9973574,10,2.3320572
Male,22,Computer Science,55.136574,9.079907,2.2347965,6.2190847,10,2.9052672
Male,20,Engineering,73.38644,7.766668,2.7494168,7.6210356,10,2.4378324
Female,22,Computer Science,47.336388,7.981087,2.976805,5.0862837,7,2.620256
Male,21,Mathematics,89.15558,5.169772,3.3149955,6.556366,12,1.9536455
Male,21,Mathematics,70.110344,7.8336034,2.7993588,4.9945726,12,1.8254337
Male,23,Engineering,55.704903,6.181484,2.6291642,9.139349,11,1.7679012
Male,21,Psychology,95.62095,9.378896,2.8447714,6.8903008,15,2.231775
Male,20,Computer Science,69.83947,7.3640103,3.082296,4.8315516,11,1.9369255
Male,19,Economics,59.577934,4.134049,3.1589267,7.1727667,10,2.2090902
Male,21,Engineering,36.416504,8.87036,1.9743656,7.8846474,12,3.238608
Male,22,Psychology,76.10387,8.814919,2.0354583,7.385,14,2.4464417
Male,21,Engineering,71.79407,7.1931286,3.2226598,7.312728,10,2.5769262
Male,22,Psychology,45.591442,10.75755,2.207328,6.7317247,12,2.9091787
Female,22,Psychology,72.30621,6.4509997,2.9439743,5.304326,6,2.3099387
Female,19,Engineering,55.179897,4.7702374,2.5725129,6.941106,8,3.3081074
Female,20,Computer Science,75.08922,7.5800586,2.702497,5.5278287,4,3.5258625
Male,21,Business,75.80133,5.264023,2.9715223,5.595586,8,2.6884658
Male,22,Mathematics,59.655495,8.34789,2.6244543,6.280512,15,2.109284
Male,20,Economics,79.4455,5.1129227,3.130264,7.518214,4,1.6427019
Female,22,Psychology,67.94395,7.622842,2.0577354,6.495804,10,3.4889615
Female,21,Mathematics,65.260605,2.9641058,2.864933,7.985251,10,3.0036204
Male,20,Engineering,70.512726,8.894116,2.8963535,8.304298,15,2.1388018
Male,20,Engineering,45.847664,8.807528,3.085496,6.0721993,9,2.1928577
Female,22,Psychology,50.9819,6.1101656,2.5689461,5.246825,9,2.2626612
Male,20,Business,88.93169,7.967531,3.0700846,6.424488,9,1.6703907
Male,20,Mathematics,81.46809,4.887451,3.1163328,9.030482,12,1.7070296
Female,19,Engineering,78.375496,5.9830074,3.0517786,7.6579742,9,2.1130035
Female,20,Psychology,85.45254,6.8389006,2.5130687,8.030588,9,2.5331666
Female,19,Mathematics,40.74802,4.342822,2.6550798,5.353334,10,3.0586512
Female,22,Economics,70.66112,5.971087,2.1753259,8.25807,11,2.8489761
Female,19,Computer Science,59.147552,6.5465155,2.8454115,5.0951557,5,3.2132754
Male,19,Business,80.32916,5.84413,3.0563567,7.468961,9,2.514158
Female,21,Computer Science,91.14537,3.7983227,2.7680187,6.524832,6,2.5881255
Female,20,Engineering,81.62846,7.13294,2.7726705,7.6646733,7,2.198427
Female,21,Psychology,70.355576,7.915338,2.4959924,5.2117176,8,2.3742301
Male,21,Mathematics,38.50444,9.830408,2.6197107,6.7673187,15,2.4205165
Male,23,Psychology,45.41889,8.057598,2.4506001,7.1142254,13,1.5111094
Female,19,Engineering,66.22697,4.604938,3.009599,8.422849,4,3.0741405
Male,20,Computer Science,70.86342,5.996175,2.8047101,7.760509,11,2.5331433
Female,23,Mathematics,44.699417,6.316883,2.5331323,5.0968885,10,2.1851468
Male,22,Business,79.84136,6.1981916,3.3163812,7.7603717,9,1.9314231
Female,21,Engineering,50.65366,7.4283123,2.3384016,8.341047,9,3.6893487
Male,21,Business,72.346344,6.545959,3.003707,5.479828,7,2.5361993
Male,21,Economics,82.78367,8.853925,2.8750324,8.584119,10,1.5554187
Female,22,Psychology,41.792255,7.84183,2.0745795,5.518938,10,2.9076178
Female,21,Psychology,42.61119,7.826523,2.1625433,5.2883425,10,3.4942281
Female,21,Computer Science,58.35791,7.701471,2.87794,5.766038,7,3.3411462
Female,21,Psychology,71.73795,7.493634,2.4538069,6.9398813,8,3.1262467
Male,23,Mathematics,55.870686,8.661192,2.8437228,6.2756824,13,2.0047503
Male,19,Economics,87.2756,6.678243,3.125748,7.3372507,9,2.0267549
Male,22,Psychology,59.86548,9.100364,2.3378162,6.936271,12,2.6370742
Female,19,Business,41.91509,2.9380603,2.6884384,6.7615457,8,3.7256024
Female,22,Psychology,40.660873,9.760749,1.9855659,6.074312,11,3.1952136
Male,20,Computer Science,84.85927,8.642876,3.0797017,5.8827353,11,2.8253841
Male,23,Psychology,70.63001,10.349008,2.5099242,5.723547,8,2.0979748
Female,22,Engineering,71.288055,8.832548,2.4409728,8.290224,6,2.9570112
Female,22,Psychology,77.994354,9.459885,2.6084805,6.939902,12,2.5783243
Male,22,Psychology,85.523224,7.394244,2.4236977,7.145632,12,1.7996169
Male,21,Psychology,41.31377,5.8700585,1.9905709,8.229363,17,3.1729858
Male,20,Engineering,69.67013,5.5983443,3.1171434,8.613934,11,1.9441868
Female,21,Psychology,41.051617,7.131891,1.8383857,7.781165,11,3.3119843
Female,23,Mathematics,60.110367,6.645128,2.39518,5.1953955,12,2.8870304
Male,22,Mathematics,75.10612,6.174192,3.0382288,6.7803736,10,1.9644415
Female,21,Psychology,84.25963,5.8457565,2.68176,7.3582363,8,3.1082702
Female,20,Mathematics,46.46392,6.8706985,2.8586483,5.771853,11,3.2234962
Female,21,Engineering,42.012203,7.253791,2.2783105,7.5211315,9,3.0423543
Female,20,Engineering,74.745926,9.332653,2.8121226,5.7124023,8,3.173109
Female,20,Psychology,57.00147,4.359838,2.1967673,6.703947,9,3.180355
Male,23,Psychology,53.96495,5.7435026,2.7069144,7.265317,12,2.4565098
Male,22,Psychology,51.42748,10.949747,2.172395,7.409832,16,2.011985
Female,20,Mathematics,59.84418,6.4049754,2.4160314,7.6396255,11,3.007787
Female,21,Mathematics,57.277023,8.028721,3.1159337,7.343339,10,2.784916
Male,22,Mathematics,37.9024,9.935614,2.23631,5.767841,14,2.031687
Female,22,Psychology,82.17331,8.731265,2.5648222,7.1518292,15,2.0964332
Male,22,Psychology,46.880375,9.5821495,2.0501208,5.97887,12,2.810555
Female,21,Computer Science,51.498276,8.259618,2.7140927,5.9938607,10,3.5710611
Male,22,Mathematics,70.84418,5.126527,3.0915961,7.7044287,9,1.914805
Male,23,Computer Science,69.428986,8.288018,2.9257336,5.606148,12,1.8196601
Male,22,Computer Science,46.211536,7.19043,2.529733,7.3362885,11,2.5945828
Female,21,Computer Science,56.346676,9.245078,2.4536023,4.9095974,10,3.4001784
Male,22,Psychology,74.54271,8.808047,2.3808799,6.295128,12,1.8553832
Male,22,Psychology,71.89493,8.441484,2.2483876,5.999096,12,3.1813643
Male,21,Mathematics,56.74183,4.7164836,2.2894483,8.390091,16,2.2306802
Male,20,Engineering,75.767784,4.8559675,2.4465785,8.342321,10,2.919318
Male,20,Mathematics,80.54276,5.1551147,2.7632837,7.791182,10,3.043129
Male,22,Mathematics,39.220917,8.500236,2.588101,7.390673,15,1.9760243
Female,21,Computer Science,32.16222,7.6665187,2.172818,6.4862237,13,3.1184428
Male,23,Engineering,46.128876,8.151967,2.0576565,7.889252,14,1.796053
Female,20,Business,70.43791,2.9929821,2.7677667,7.7388134,6,3.0463953
Female,20,Engineering,55.67302,8.47979,2.864985,6.1585865,7,2.781565
Female,19,Economics,78.392365,3.5441806,2.9049995,7.5674043,5,2.906816
Female,21,Psychology,49.406662,9.341378,2.0904608,7.2789617,8,2.9975612
Male,23,Computer Science,57.519344,7.5223913,2.3797312,6.2417693,11,3.0084274
Female,21,Psychology,79.812874,8.613776,2.8200462,5.1921577,7,2.6377883
Female,21,Computer Science,81.9088,6.614184,2.9427018,5.8023415,5,2.627044
Male,21,Mathematics,51.07573,10.097763,2.8022993,5.9439936,15,1.6467713
Female,20,Computer Science,67.15816,5.381005,2.9641862,6.7471924,7,2.969882
Male,22,Computer Science,58.20395,5.1430626,2.296261,7.3365793,7,2.039905
Male,21,Mathematics,45.7969,6.91316,2.5326924,7.322017,13,2.0057693
Female,20,Computer Science,91.49977,7.9570513,3.072038,7.359309,9,2.1525733
Female,19,Psychology,52.71416,6.245963,2.2006001,7.304674,7,3.2559805
Male,21,Psychology,39.35422,4.6828346,2.1792958,8.375248,11,2.92979
Female,20,Engineering,39.3893,3.7376044,2.5760229,8.118255,9,2.1561844
Male,23,Mathematics,49.94864,7.007533,2.829852,5.815467,8,1.802893
Female,22,Computer Science,64.60713,7.81196,2.6651802,5.685551,10,2.2375195
Male,22,Psychology,78.66999,10.101761,2.6541955,5.558054,10,2.0470533
Female,19,Business,89.50686,3.237694,2.9114034,6.753254,6,2.9855595
Male,22,Mathematics,74.46015,6.8408265,2.9955204,5.544713,12,2.2882545
Female,19,Psychology,51.279255,4.309806,2.236552,5.879144,10,3.7846117
Male,22,Economics,44.536873,4.6370482,2.3218088,7.9791603,9,2.6749272
Female,20,Computer Science,69.68651,8.933201,2.3651102,6.265072,11,3.4483962
Female,22,Business,55.93192,9.250241,3.0801404,6.289263,8,2.4006
Male,21,Mathematics,56.83556,8.868681,3.0974333,5.539014,14,2.3022985
Male,22,Computer Science,71.38924,6.776083,2.7020116,5.957793,9,2.9421809
Female,22,Psychology,80.36195,6.706275,2.8813186,7.1762886,9,2.4631608
Male,22,Mathematics,90.82318,4.78358,3.0735023,7.090744,6,1.6808672
Male,23,Mathematics,92.59339,6.723228,3.20883,7.271923,9,2.336454
Male,23,Mathematics,75.5905,9.097244,2.8970404,6.1966934,13,2.035283
Male,21,Psychology,63.44749,10.063583,3.1187313,5.3163137,9,2.2072346
Male,19,Mathematics,92.45896,6.228184,3.3866298,6.9686465,11,2.0926497
Male,20,Engineering,53.53195,5.504282,2.4687905,7.5233817,8,2.9488194
Male,23,Engineering,63.197487,10.1070795,2.6868238,7.539713,14,2.0023367
Male,22,Mathematics,43.249966,8.876046,2.4281228,6.6457644,15,2.503414
Female,22,Engineering,44.24037,10.930348,2.1781745,7.925892,16,2.9788537
Female,21,Mathematics,54.59278,7.370653,3.2438648,4.651014,10,2.0300431
Female,20,Engineering,37.933685,4.1011467,2.167959,6.917824,7,3.8294992
Male,22,Psychology,62.245056,7.395472,2.3421597,7.157457,15,1.8893478
Female,21,Engineering,71.890175,6.1953583,2.1911504,9.119474,8,3.3781998
Female,18,Psychology,65.549255,5.0702186,2.5135198,6.8909683,8,3.040144
Male,22,Psychology,56.51871,10.68629,2.323502,6.323041,11,2.5360715
Female,21,Psychology,35.2987,8.394885,2.556725,6.093625,14,2.491136
Male,21,Economics,53.28745,5.0340333,2.6816669,7.4822917,12,1.9854095
Female,20,Business,81.536705,4.929034,3.0077093,7.92012,5,2.0499134
Male,21,Psychology,63.705315,9.41401,2.2606413,6.08885,10,2.3098059
Female,21,Computer Science,46.663292,8.087135,2.7329402,7.1295276,11,2.9843175
Female,21,Psychology,47.03309,7.4320116,1.836785,7.5889797,8,3.3309114
Female,20,Business,42.624863,3.236794,2.4168537,6.723816,8,3.4124944
Male,20,Business,78.57475,5.6943264,2.9328651,6.4617248,12,1.7953321
Male,21,Engineering,83.35122,8.859513,2.4762733,7.8505597,9,1.5836087
Male,23,Engineering,49.85942,8.174362,2.7423065,7.2857904,11,2.0412066
Female,20,Engineering,49.52148,7.075134,2.2383265,9.064426,11,3.1104755
Female,20,Engineering,43.62462,4.3092117,2.1487176,7.3651333,12,3.6370316
Male,21,Psychology,68.65654,6.9513474,2.6050203,7.6680307,10,2.6954095
Male,22,Mathematics,65.64343,7.1918263,3.0561478,6.228054,13,1.609752
Male,21,Computer Science,55.969337,5.8501678,2.7869825,4.6293945,10,2.2238092
Female,19,Business,62.251564,2.669208,2.8342512,8.265201,7,3.5985212
Male,22,Engineering,77.75695,11.310786,2.886375,7.7649965,11,1.8630097
Male,22,Mathematics,67.66176,9.837667,2.5757184,7.730419,16,1.5588353
Male,21,Psychology,55.770477,8.600023,2.1626594,7.773591,10,2.8038414
Male,21,Computer Science,58.187202,6.2932215,2.303118,8.583874,6,2.7972953
Female,23,Psychology,66.2382,6.8117905,2.8660538,5.981783,9,2.2983797
Female,19,Engineering,85.41698,4.8218856,2.4779856,8.479372,8,2.7824416
Male,22,Psychology,90.224815,5.4612684,2.7876606,6.671194,7,1.9415263
Male,19,Economics,77.692406,4.812396,2.417411,7.4053783,10,2.533657
Male,22,Mathematics,92.3264,6.563578,3.2574468,6.606727,9,1.8245707
Male,20,Economics,64.68484,6.220594,2.9272773,8.884419,10,1.838965
Male,22,Engineering,73.55175,7.9622808,2.5329263,9.39143,11,2.6460109
Female,21,Mathematics,43.472122,5.1181536,2.8399386,7.457139,10,2.9011023
Female,20,Business,82.47048,7.167963,3.4739153,5.570844,4,2.4488466
Male,22,Engineering,49.545174,10.157092,2.6220503,7.883134,13,1.8414944
Male,24,Mathematics,42.30558,7.825068,2.348741,8.334491,11,2.187696
Male,22,Mathematics,86.292656,9.028857,3.2032084,7.8339386,12,1.7508191
Male,20,Computer Science,80.16915,3.341358,2.985804,7.784834,8,2.7999377
Female,20,Business,90.64146,5.0599103,2.8331685,6.2365646,6,2.952938
Male,22,Business,53.036983,5.6918964,2.5688317,6.75865,7,1.9569061
Female,23,Psychology,48.588192,6.428335,1.9500138,7.1762624,11,2.980957
Female,20,Psychology,61.58657,6.863144,2.4539037,6.133569,10,3.3594146
Male,20,Computer Science,54.75868,6.8523874,2.814599,5.5002723,13,2.6698124
Female,21,Business,84.21906,6.8837533,2.9161181,6.0341845,6,2.2400446
Male,22,Computer Science,43.545727,7.740239,2.704751,6.4402723,12,2.4689567
Female,22,Psychology,46.072872,7.2570887,2.1402783,6.5385175,10,2.97208
Male,22,Computer Science,63.917446,4.5781384,2.7997916,6.6625566,5,1.9748092
Female,22,Psychology,66.63639,8.428246,2.4812174,6.0691752,11,1.9701663
Male,21,Psychology,80.66854,8.569687,2.7735746,6.159443,14,1.7265402
Male,22,Psychology,52.58722,9.950553,2.1921747,6.593524,12,2.4310791
Female,19,Business,91.46506,4.86205,3.394341,6.3736057,7,2.310257
Female,21,Computer Science,59.70133,6.236573,2.8111072,5.328377,9,2.371375
Male,20,Engineering,66.688614,5.9852576,2.6682425,9.138575,9,2.7154512
Male,23,Computer Science,67.076775,9.104994,2.5340807,7.446429,12,2.3642294
Female,20,Computer Science,46.752476,2.9111931,3.0625176,6.3746033,7,2.325561
Female,20,Engineering,67.42072,7.520634,2.6448057,6.115384,6,3.1062992
Female,20,Economics,80.70969,9.498535,3.2428768,5.1980877,12,2.1825976
Male,20,Mathematics,63.79789,4.8373575,3.0628536,8.626468,10,2.29496
Male,21,Computer Science,62.843906,8.554713,2.4372914,8.228912,11,2.282641
Female,21,Mathematics,81.75182,8.860904,2.4560583,7.306548,12,3.01611
Female,21,Psychology,46.144615,7.6533275,2.1627088,7.885643,10,1.9570172
Female,20,Engineering,73.532616,7.7959023,2.9572845,6.8222713,14,2.8182821
Female,20,Psychology,84.47683,7.0000606,2.8323205,7.1664543,7,3.0778897
Female,23,Psychology,52.831547,10.7825365,2.465974,5.8457804,12,2.3787074
Female,19,Business,60.150066,6.726556,2.8016543,5.569949,9,3.4093504
Male,23,Mathematics,70.792564,2.9468002,2.725999,8.927435,9,1.7805703
Male,19,Computer Science,89.2012,5.3653183,3.158057,6.481329,8,2.899955
Female,20,Computer Science,55.106644,5.46797,3.0819774,5.619962,8,3.289474
Female,20,Computer Science,68.49412,6.116622,2.9588494,5.8494353,9,3.187316
Female,20,Computer Science,85.26843,8.493152,3.1872926,5.0326004,12,3.0175846
Male,20,Mathematics,56.855682,4.5656915,2.732685,9.086022,12,2.2987716
Male,21,Engineering,50.34347,6.166752,2.3604965,9.196957,10,2.4314692
Male,22,Mathematics,43.410774,6.8532085,2.3961513,6.261645,12,1.769651
Female,20,Engineering,62.059937,7.9631433,2.798874,8.403572,11,3.0329986
Female,19,Business,85.58942,3.6367602,3.4137366,6.649891,7,2.7556846
Female,20,Psychology,55.203846,8.476483,2.1999643,7.30202,13,2.792746
Female,19,Engineering,53.896145,7.3766923,2.4341624,6.481835,8,3.5194604
Male,21,Engineering,72.810936,8.636524,2.638415,7.8812475,15,3.0207694
Female,23,Psychology,66.72797,8.377121,2.4502006,6.820096,11,1.8276007
Male,21,Psychology,85.227936,8.739558,2.5661924,7.703724,11,1.7826661
Male,23,Engineering,57.027733,8.425537,2.15467,8.733117,13,3.318306
Male,22,Psychology,48.998486,5.2349176,2.348512,7.601918,13,2.7926328
Male,20,Psychology,72.75647,5.5192456,3.3135488,5.982393,10,1.5810708
Male,19,Economics,89.10904,5.640806,3.2495308,7.9239078,9,2.219763
Female,22,Business,70.013855,3.174702,2.655679,7.1674104,8,3.0019135
Female,20,Psychology,38.355892,9.196902,2.7895565,5.3335958,11,3.2937884
Female,22,Mathematics,44.620476,6.8953686,2.742127,5.704296,12,2.6673272
Male,23,Engineering,66.66525,8.900296,2.7470446,8.281429,9,2.8320138
Male,21,Psychology,34.601402,5.789301,1.9675432,7.059313,8,2.9876091
Female,19,Computer Science,84.99665,4.9272823,3.2354715,5.66119,7,2.9819944
Male,20,Engineering,46.09474,7.5124817,2.552883,8.394946,10,2.059092
Female,19,Economics,83.58546,6.272453,3.0393963,6.4313493,9,2.4857073
Male,22,Computer Science,57.763294,9.760619,2.7656884,6.716568,12,2.177776
Male,21,Engineering,75.26506,7.715806,2.640657,9.396423,9,2.613333
Male,22,Psychology,60.25213,6.800665,2.7188792,6.3299,10,2.9418423
Female,20,Computer Science,46.833145,6.3603387,2.426804,6.2239285,9,3.6508405
Male,22,Psychology,56.422104,7.450039,2.430332,6.84702,11,2.3659434
Female,20,Business,46.59746,7.848059,2.7309058,6.3183365,11,3.047177
Female,19,Engineering,48.810253,7.3801746,2.279206,6.0289235,11,3.1136925
Male,23,Psychology,73.98457,10.915039,2.8572686,5.61499,12,1.3847686
Male,22,Engineering,77.27023,10.419335,2.2126281,7.487481,15,2.028167
Male,21,Computer Science,59.481728,6.620148,3.0723,7.811905,11,2.1964517
Male,22,Computer Science,64.42228,8.2280035,2.747921,7.875557,11,2.5367246
Female,20,Economics,57.55632,6.608871,2.884801,6.9805317,12,2.257865
Male,20,Mathematics,61.857056,5.528064,3.2463586,6.9215803,13,2.0244603
Male,20,Mathematics,47.621933,5.350459,2.5907264,7.359111,14,2.7021446
Female,19,Mathematics,38.502895,5.927126,2.4885993,6.262289,13,2.661315
Female,20,Engineering,69.53935,5.139236,2.9332223,7.6497874,9,3.0400743
Male,22,Psychology,57.690388,9.39727,1.8973534,7.53908,14,3.1319857
Female,20,Computer Science,55.494717,5.430052,3.060024,5.2640967,8,3.0371501
Male,22,Engineering,84.49974,8.479223,3.0637877,8.199273,12,1.5383464
Female,22,Engineering,47.238235,8.01032,2.7224844,8.002607,9,1.8325629
Male,21,Computer Science,55.639854,5.5435333,2.6751573,7.7450523,7,2.3681142
Male,23,Mathematics,47.237194,8.314469,2.603258,7.401143,11,2.3075633
Male,22,Mathematics,63.452477,6.843534,2.5733523,7.628985,12,2.1089773
Male,22,Mathematics,73.88753,7.0808024,2.7535217,6.657667,14,2.138213
Male,23,Computer Science,83.32095,11.378005,2.733934,6.1579638,8,2.3999863
Male,21,Engineering,81.09304,10.168818,2.465829,6.7515407,12,1.6028891
Female,21,Engineering,77.70535,5.0861416,3.0390878,6.834788,3,2.514679
Female,20,Business,52.09093,7.57167,3.170954,6.917261,13,2.5866995
Female,21,Engineering,42.207825,9.785115,2.564058,7.3353095,11,2.082429
Female,20,Economics,77.26874,4.370733,3.2155871,8.245091,6,2.357652
Male,21,Economics,89.65418,6.9595,2.940174,6.6003895,9,2.2052395
Male,20,Engineering,54.012825,5.283236,2.658969,9.216915,12,2.2667098
Male,22,Psychology,80.203545,8.3355465,2.9160135,6.034383,9,1.5424986
Female,19,Engineering,71.89537,6.0687833,3.4093697,6.5965824,7,2.0034943
Female,21,Mathematics,67.30837,6.1871786,2.4515905,7.2916727,11,2.8721454
Female,20,Engineering,72.90677,7.979131,2.4458423,7.3274164,8,2.853628
Female,19,Economics,62.02924,4.961437,2.6898527,6.779071,8,2.3934639
Female,20,Engineering,84.06379,9.497883,2.5447288,7.571227,11,2.3541949
Male,21,Engineering,73.12444,7.0790586,2.518652,8.181138,8,2.1806157
Male,20,Engineering,82.76699,7.6875124,2.8470714,7.874372,10,2.4986842
Male,20,Engineering,70.40937,8.116471,2.7209315,8.778194,11,2.1643577
Female,20,Psychology,62.391235,4.280577,2.4263465,7.0483403,12,2.0471697
Male,22,Economics,60.198475,4.727786,2.5465388,7.162283,11,2.666827
Female,19,Psychology,75.63066,5.585108,2.2513187,7.160029,12,3.570359
Female,22,Psychology,43.561596,5.5530906,2.352809,5.871627,12,2.1119661
Male,19,Computer Science,80.006165,6.1003485,3.1675918,6.547524,11,2.265381
Male,21,Economics,61.96907,7.4758806,3.2377405,5.851385,11,1.979405
Male,20,Engineering,69.74783,8.726027,2.5692549,8.739474,11,1.9914272
Female,19,Psychology,96.557625,9.485473,3.2137907,5.6700234,6,2.6279685
Male,23,Computer Science,58.276978,10.232041,2.874762,6.473975,12,2.80115
Male,22,Engineering,60.050224,10.002228,2.60424,8.107019,9,1.9438958
Female,20,Economics,83.91154,5.7495747,3.0461738,8.664192,7,1.8262901
Male,21,Engineering,72.30104,7.5863605,2.8897917,7.603179,11,1.5911943
Male,21,Mathematics,55.094776,3.055353,3.143605,7.043093,9,2.8534474
Female,20,Computer Science,72.70607,5.361743,2.802147,5.285009,4,3.281438
Male,21,Economics,41.253395,6.4838753,2.39326,6.9075823,13,2.485542
Male,22,Mathematics,50.54601,5.6035023,2.7636583,5.543479,11,1.8558109
Female,20,Psychology,54.488586,6.4347906,2.2990034,6.364479,8,3.311469
Male,22,Computer Science,44.73403,7.20933,2.412056,7.2280726,14,2.5168726
Male,21,Psychology,79.527336,7.0772862,2.1872344,8.351479,14,2.2515569
Male,21,Psychology,44.01268,5.0182076,2.2189643,7.526867,10,2.140709
Male,22,Computer Science,45.190563,7.2517853,2.6408439,4.8900967,12,2.4263687
Female,20,Psychology,58.765007,7.410375,2.5363708,6.359703,11,3.002701
Female,19,Engineering,69.26206,4.210838,2.703892,7.25965,11,2.3998034
Female,21,Business,39.81274,4.5598145,2.6806731,8.605054,7,2.3686311
Male,23,Mathematics,55.58754,6.076573,2.8063302,6.0573215,10,2.3188848
Female,22,Engineering,91.04771,9.394769,3.0026007,8.246124,7,2.466776
Female,22,Computer Science,47.933796,5.626075,2.1684911,5.2820373,10,3.1036725
Male,23,Mathematics,69.61072,10.653379,2.8349109,7.6421914,12,1.3876826
Female,20,Psychology,57.00188,6.4483867,2.7076547,5.7452307,8,1.7456012
Female,22,Psychology,48.382767,6.5287714,2.368799,5.2288637,9,3.00479
Male,22,Psychology,73.87875,6.322249,2.5850384,8.396569,11,1.9828863
Male,20,Engineering,65.70986,4.084388,2.7704155,8.11699,11,2.8861213
Female,20,Business,58.699608,9.074616,3.1016371,5.7909355,9,3.4029696
Female,20,Computer Science,85.96348,6.4949317,2.5796685,6.037299,6,3.4823737
Female,20,Business,81.989456,3.5462878,3.0394862,6.2565155,2,2.9848802
Male,21,Engineering,56.73349,8.283686,2.5886612,8.7570305,14,1.8461885
Male,19,Computer Science,61.45609,7.5969443,2.690602,6.7559037,10,2.6737776
Male,20,Engineering,74.08427,7.312623,2.491081,9.000506,9,2.9202902
Male,21,Computer Science,72.16789,7.4271092,3.1177852,6.0151305,11,3.008266
Male,21,Computer Science,52.722668,6.0374813,2.768693,7.588917,5,2.4738247
Female,23,Mathematics,59.575012,7.661857,2.3481903,6.003648,14,2.6839547
Female,21,Business,61.375706,6.566309,3.0003884,5.5817623,10,2.7682908
Female,21,Engineering,92.83832,11.062605,2.7125065,6.9501057,9,2.249689
Male,21,Computer Science,80.11743,9.809832,2.742293,5.137539,11,2.2389007
Female,20,Engineering,38.49079,4.9630256,2.2834516,8.53792,11,3.180037
Female,20,Business,53.92261,3.694035,3.112299,6.838463,9,3.0487611
Male,23,Psychology,64.280876,8.021083,2.264295,7.8353405,14,1.5101652
Female,20,Engineering,64.660576,8.945262,2.539495,7.8319044,8,3.262331
Female,19,Engineering,61.42774,4.6326017,2.4198554,7.5882444,9,3.5403388
Male,23,Mathematics,32.38744,8.952624,2.5309458,7.997456,14,2.1336026
Female,19,Computer Science,61.280457,5.565643,2.6167276,5.823436,5,2.9463713
Female,20,Computer Science,44.621075,6.009913,2.7276525,5.102077,7,2.6023605
Female,21,Psychology,71.13258,5.85244,1.9358134,8.457874,11,3.4326668
Female,20,Psychology,65.97469,2.676166,2.4358382,7.650172,9,3.6120844
Female,20,Mathematics,73.02068,6.5506473,3.2140586,6.8098,7,1.8791461
Female,20,Mathematics,48.769447,3.154722,2.9233854,6.2267313,7,3.0785892
Female,21,Psychology,45.856266,10.816779,2.0121553,6.651774,11,3.1090877
Male,21,Mathematics,78.10823,6.084617,3.0154002,5.573248,11,1.8772138
Female,19,Business,52.66738,9.241694,3.0377038,5.2262383,8,3.135215
Male,22,Mathematics,53.681892,4.0506744,2.6699011,8.781071,13,2.381596
Female,22,Business,86.2387,9.223405,2.736109,6.3808365,10,2.6816983
Female,21,Business,51.375084,4.33184,2.7144237,7.7016125,8,2.1652606
Male,22,Computer Science,66.16671,9.436836,2.4251013,5.7854075,13,2.7786932
Male,22,Psychology,82.434135,10.00412,2.5178344,7.051756,14,1.625489
Male,23,Mathematics,40.641735,8.471404,2.6232014,7.3400784,13,1.5196639
Male,19,Economics,64.32624,4.8867917,2.84986,7.9171295,11,2.7558808
Female,20,Mathematics,52.91554,6.7152443,2.4215584,5.7840195,12,2.461111
Female,20,Business,87.10814,4.6209736,3.286807,8.018523,9,2.553015
Male,19,Business,70.941055,3.6879113,2.7974129,8.187497,10,2.6471126
Male,19,Economics,62.03053,5.8210306,2.9643052,6.8895855,10,2.210317
Female,21,Psychology,65.6809,8.834424,1.9936919,6.414129,9,3.5296383
Male,21,Mathematics,71.87574,8.9207325,2.9838026,5.781925,13,2.3316488
Male,22,Mathematics,51.388504,7.15973,2.7134104,7.633189,10,1.6581933
Female,20,Engineering,65.00052,4.6233664,3.0675683,6.972595,4,3.2664063
Male,20,Computer Science,89.00341,8.515821,2.8182912,7.257761,11,2.3574688
Male,22,Mathematics,36.96688,6.852553,2.343443,6.7557564,9,2.4096067
Female,20,Economics,51.15527,3.4072816,2.7938797,6.9336176,9,3.2269945
