Age,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Gender_Female,Gender_Male,Major_Business,Major_Computer Science,Major_Economics,Major_Engineering,Major_Mathematics,Major_Psychology
0.5699518,0.6018219,0.44000986,0.8448495,0.31428424,0.62697834,0.5341943,0.32784197,0.6132759,0.5894186,0.43429366,0.20346022,0.52434266,0.4427066,0.4875208
0.5202836,0.71694356,0.48803133,0.6615657,0.56476724,0.5677799,0.6443192,0.5187144,0.50011665,0.476901,0.30382875,0.6026989,0.7704967,0.4865673,0.5578285
0.6441062,0.71614575,0.38079938,0.7285761,0.2758391,0.28974423,0.6451225,0.2837378,0.88671386,0.46026355,0.7849724,0.28279206,0.5319536,0.2605242,0.6613202
0.81458855,0.24372546,0.5603319,0.45063877,0.21013002,0.78940505,0.60277236,0.5785661,0.2819377,0.6913743,0.67226106,0.44344035,0.37278852,0.621924,0.41168976
0.6070517,0.33923525,0.68861586,0.463506,0.6557663,0.61241317,0.2546586,0.6509504,0.27557907,0.29813117,0.42933032,0.7525158,0.35429132,0.6117808,0.6152514
0.45121288,0.5622348,0.4062453,0.68044204,0.25262183,0.67498875,0.44162163,0.57879955,0.6673408,0.3671591,0.7911527,0.71000886,0.3853831,0.4275016,0.8308506
0.53739053,0.29196265,0.43917814,0.40064123,0.5663451,0.65538603,0.2078145,0.37659234,0.2755805,0.49396455,0.4458,0.6906811,0.41488194,0.46420184,0.6225653
0.78435534,0.22722468,0.62687296,0.50284445,0.29399157,0.43591076,0.34752285,0.3304651,0.5625152,0.46940544,0.522692,0.713844,0.2808958,0.6088227,0.48942846
0.66033244,0.41435677,0.28761157,0.3758354,0.3471087,0.84362113,0.7438956,0.3570832,0.5218872,0.78135633,0.3069072,0.4459183,0.4467103,0.561271,0.5833566
0.2319831,0.6495735,0.36919132,0.38034654,0.76552963,0.4216613,0.7097543,0.5477186,0.44620764,0.49001807,0.40156767,0.32614818,0.79926896,0.3027185,0.571401
0.8368642,0.37030604,0.67145944,0.5615346,0.4482166,0.6584648,0.324704,0.6561516,0.21825337,0.5625897,0.6653249,0.3065979,0.45780188,0.69240415,0.25307795
0.57855445,0.32011533,0.41220102,0.44785297,0.356872,0.7380074,0.6421025,0.6746676,0.40722638,0.60137516,0.67299306,0.35167268,0.44557542,0.51458395,0.38449803
0.40985516,0.54538196,0.44566616,0.38129348,0.45746782,0.6634456,0.6885124,0.47344595,0.5713428,0.416216,0.66185415,0.52636164,0.37086076,0.40382272,0.70287436
0.2748023,0.31258965,0.7259375,0.20752783,0.69171625,0.20071645,0.3989568,0.59690434,0.28373188,0.3414046,0.65155447,0.66997284,0.44730172,0.6716625,0.19355333
0.541524,0.5869837,0.16420752,0.8055338,0.2907925,0.58040446,0.32312095,0.43117785,0.6343078,0.7153442,0.3332884,0.5744861,0.63055944,0.23676592,0.69789904
0.36317703,0.63997954,0.28857708,0.5438216,0.6645585,0.5811369,0.45662108,0.5934343,0.48236698,0.6976296,0.2946523,0.7150791,0.689117,0.4598079,0.41598046
0.8348435,0.37923416,0.5331879,0.5819794,0.30937028,0.40048257,0.29242188,0.5433111,0.7248295,0.42558327,0.7879259,0.59813863,0.42515492,0.467203,0.5927402
0.76765007,0.6059606,0.4959373,0.38889718,0.57054406,0.50735164,0.5210249,0.68378484,0.32500792,0.7791167,0.18542983,0.51028025,0.54132545,0.6241216,0.5504072
0.23384725,0.54255277,0.6295594,0.40979603,0.7419915,0.39999148,0.2872078,0.38695008,0.5078818,0.24719968,0.641787,0.57350916,0.3331275,0.5631854,0.5815232
0.5871463,0.86868685,0.3649119,0.7071181,0.6058959,0.56596684,0.35056743,0.37485018,0.72089183,0.45258045,0.53218704,0.3882781,0.6174843,0.4951311,0.41678655
0.2829727,0.55330783,0.2337816,0.6028936,0.6558984,0.65222263,0.41866714,0.41581947,0.16396362,0.46845272,0.3526251,0.39390093,0.7380036,0.6300222,0.3375246
0.7905832,0.4320002,0.5820886,0.3703882,0.5153436,0.24572104,0.3832081,0.7106903,0.6058514,0.30510738,0.6823291,0.43609318,0.4888014,0.32387784,0.65073335
0.355444,0.21315998,0.7474443,0.17519738,0.60828257,0.1724635,0.4481501,0.77261615,0.42025164,0.36638713,0.47856826,0.7290935,0.43089673,0.66522354,0.40162158
0.47653338,0.56184685,0.48907208,0.43078864,0.55414593,0.5089,0.5064257,0.5453496,0.6530978,0.6217011,0.3154464,0.796063,0.41070133,0.6123972,0.79433405
0.35216707,0.48734102,0.62843615,0.4766744,0.4747701,0.4903558,0.67254823,0.5300004,0.39190885,0.5913314,0.48331332,0.51172084,0.6322469,0.6690644,0.29215285
0.2961807,0.30262655,0.66178495,0.36424485,0.65551585,0.27283925,0.21761742,0.4715991,0.36368617,0.39367568,0.5700972,0.74649394,0.32945415,0.6489926,0.36274612
0.23937035,0.2632713,0.65056294,0.23556264,0.6335946,0.5161133,0.75660443,0.47230166,0.35293213,0.5178684,0.34599712,0.79488456,0.34743607,0.74196094,0.3944385
0.45563185,0.7394047,0.39043725,0.4824503,0.7058258,0.69406515,0.5930076,0.57457006,0.5127337,0.4070663,0.50323904,0.43071038,0.58899003,0.6103589,0.39568064
0.3859588,0.56312186,0.36269012,0.4723029,0.7293651,0.59104735,0.7126509,0.600785,0.56237644,0.5492522,0.22958106,0.59590024,0.68208057,0.55380803,0.5474312
0.61906457,0.787834,0.59412795,0.48301753,0.74323255,0.37229583,0.260874,0.61603,0.49099904,0.46886978,0.53494704,0.5877411,0.5434075,0.5266932,0.47577655
0.6448653,0.6243958,0.31611174,0.551596,0.27041367,0.75593257,0.62074035,0.67211,0.6401895,0.45097116,0.682886,0.68967605,0.4542814,0.33799773,0.7774277
0.45711404,0.4852368,0.5912632,0.45408586,0.7465806,0.48540866,0.1772864,0.71356344,0.39226174,0.361313,0.56033826,0.8010476,0.49332243,0.53834814,0.3030551
0.47831732,0.56728417,0.5445769,0.638469,0.7473887,0.4052669,0.2525893,0.46896005,0.5268408,0.57268524,0.15889823,0.7468636,0.4943468,0.6741469,0.49815834
0.42860463,0.7325199,0.52803576,0.5516335,0.5091895,0.7002013,0.5947338,0.3313537,0.50455266,0.7093644,0.374674,0.36036244,0.53572124,0.56063056,0.37127632
0.32087365,0.51781565,0.55640143,0.3970358,0.67143697,0.6160143,0.300115,0.49397027,0.52457887,0.5258289,0.5552216,0.649682,0.2913977,0.65313756,0.2985803
0.65311843,0.16953778,0.70682716,0.26511723,0.4174319,0.29477698,0.46413666,0.4865672,0.5830617,0.26830357,0.70130104,0.8019758,0.24991111,0.6668448,0.49447188
0.31861386,0.52674365,0.5657009,0.35985452,0.671324,0.2862656,0.38288364,0.3087533,0.38274416,0.2947067,0.5559205,0.7529675,0.47408512,0.4858862,0.5141259
0.3682558,0.58108634,0.5484277,0.52289456,0.6367266,0.7536192,0.22480002,0.4420601,0.22059797,0.4630859,0.42646855,0.47550055,0.509385,0.49757758,0.4707693
0.29997095,0.43220657,0.55043536,0.3083851,0.68890387,0.4719205,0.8062156,0.5886649,0.47917992,0.45626986,0.35857108,0.53493565,0.5974144,0.30295196,0.66796726
0.3497861,0.44472933,0.8293477,0.2233387,0.7067576,0.2328584,0.82676756,0.6325282,0.68847084,0.3459511,0.5666501,0.61542463,0.4442339,0.5315735,0.57506454
0.4425842,0.70645607,0.2847355,0.69711107,0.47032568,0.8014899,0.5481823,0.38060296,0.57779956,0.6062759,0.2833975,0.5955081,0.6159272,0.53379256,0.36548573
0.26018858,0.38041246,0.5844433,0.35458776,0.60492676,0.4007948,0.6673204,0.62966037,0.74993104,0.4077955,0.495201,0.7159487,0.39554012,0.6467048,0.5748136
0.7921282,0.6078103,0.4424755,0.695909,0.27382857,0.3477468,0.13587509,0.31385955,0.8337827,0.4672396,0.8548212,0.41293225,0.35344058,0.47846007,0.37722874
0.6550738,0.50380504,0.29642472,0.4805893,0.25624838,0.55377793,0.80217576,0.35644773,0.76516795,0.6456802,0.56180984,0.5956514,0.4567126,0.3165008,0.7518923
0.5565575,0.37495396,0.31381544,0.65358955,0.3066894,0.6724387,0.6165621,0.6396638,0.40310013,0.6817129,0.4440743,0.19341764,0.57855326,0.24932912,0.53527975
0.23548664,0.6599681,0.42545545,0.44556007,0.8126218,0.67409927,0.4703414,0.80259943,0.35928667,0.28607574,0.44086933,0.703912,0.44112346,0.4494157,0.60790396
0.6224635,0.30541542,0.8213597,0.25150234,0.46410656,0.1959281,0.6195707,0.53104943,0.7754617,0.23503713,0.8998602,0.41250437,0.2641287,0.60983264,0.5968915
0.7182191,0.3139031,0.2508009,0.78316855,0.19976977,0.79439694,0.40119514,0.5426967,0.47474095,0.55606776,0.7673346,0.21049619,0.48209807,0.28142238,0.53704244
0.68008,0.81087,0.3684583,0.66585547,0.5237158,0.5152113,0.47054756,0.5295433,0.63952225,0.43917558,0.61387104,0.31092802,0.7094492,0.3443698,0.41184732
0.1823884,0.6902642,0.4701419,0.54021513,0.7912641,0.5806067,0.240432,0.36999997,0.3074993,0.38843277,0.43828896,0.7139231,0.57663935,0.42700267,0.396821
0.18924324,0.8090703,0.32682863,0.5428811,0.6984898,0.6130035,0.71745175,0.49520433,0.5174132,0.6024391,0.24945812,0.4999584,0.7499579,0.4126571,0.4981527
0.32740486,0.6575668,0.81865495,0.23447788,0.7993659,0.40849307,0.58571005,0.34752688,0.36759892,0.35745797,0.4000737,0.49918497,0.4428141,0.74121445,0.38902763
0.38332283,0.6181306,0.4686126,0.5424063,0.6063189,0.74805874,0.49277985,0.735101,0.21531332,0.5928878,0.2893558,0.63503,0.62889236,0.52327067,0.6960852
0.2402309,0.51360923,0.52789205,0.4448483,0.6698716,0.8585419,0.6122307,0.7431973,0.15423876,0.5445581,0.3854337,0.6020246,0.3884067,0.608534,0.44253054
0.2582426,0.39796397,0.5884236,0.5702502,0.60246384,0.3453963,0.19224624,0.43006518,0.45701572,0.42904037,0.5730612,0.5721979,0.46395975,0.76564634,0.22676155
0.41632646,0.55604273,0.54370177,0.50856704,0.57359123,0.56952846,0.54565144,0.60328186,0.2025458,0.6327599,0.17256933,0.33486834,0.7476613,0.61782336,0.48126766
0.27614954,0.6183547,0.74302894,0.3601186,0.7883075,0.4929785,0.66350734,0.7745133,0.31431693,0.4560062,0.34477928,0.3245979,0.60653603,0.49963588,0.4347559
0.40170625,0.3791246,0.5715474,0.3769176,0.49241954,0.34901914,0.5830846,0.6294734,0.37956217,0.24423233,0.73251575,0.3423306,0.38506788,0.63819563,0.37627587
0.5094172,0.39811656,0.83073753,0.3092,0.7064414,0.38283396,0.29249743,0.54547405,0.6915528,0.33363196,0.64671993,0.79517543,0.28876972,0.791292,0.3239953
0.5254687,0.48270845,0.53002983,0.6436077,0.36729628,0.0829386,0.34005362,0.47375262,0.8531684,0.4106866,0.5305552,0.51825714,0.5749833,0.32370362,0.67145437
0.34018824,0.8555622,0.3081027,0.825449,0.64072263,0.5766389,0.19417268,0.51982975,0.6899848,0.35599443,0.3703522,0.50715756,0.6819737,0.38443273,0.58289194
0.5881253,0.45342284,0.54238886,0.7144545,0.4766272,0.24560356,0.26441023,0.2971929,0.75143206,0.56351906,0.39791712,0.61929494,0.52375865,0.5330836,0.35232234
0.51729435,0.5743469,0.43353635,0.55621386,0.5682622,0.4055757,0.3386445,0.6493166,0.2907926,0.6052042,0.4740181,0.41489226,0.6855276,0.3098341,0.45007667
0.6138099,0.5597872,0.5643625,0.4904781,0.49213606,0.5021857,0.5834389,0.7435592,0.7569372,0.5501649,0.42987305,0.6927706,0.49115103,0.37997627,0.8272285
0.5831315,0.5355396,0.3789474,0.8406199,0.24970809,0.4763633,0.37422225,0.25350904,0.76361436,0.6395969,0.4213309,0.44219768,0.40395448,0.56056064,0.4496271
0.44772112,0.49637246,0.35127178,0.36212802,0.57712466,0.34110683,0.4302574,0.62645984,0.6179207,0.3572338,0.79513615,0.40713337,0.36758277,0.56185883,0.45705312
0.28566206,0.63356405,0.69704527,0.52541745,0.65838283,0.26223963,0.33662373,0.20032719,0.67177224,0.26540455,0.43084234,0.84833753,0.4430736,0.5884147,0.5765628
0.45075622,0.46931428,0.31918457,0.5789652,0.46305436,0.7249196,0.5653933,0.5052519,0.39286804,0.7476232,0.16502462,0.85867494,0.54186064,0.6051099,0.5791524
0.32172987,0.618192,0.54086596,0.70925474,0.5418648,0.7158127,0.33032247,0.5189273,0.37888208,0.60697883,0.3344528,0.6399433,0.5156114,0.30951667,0.8034208
0.34117547,0.6186791,0.32776725,0.8707074,0.5174812,0.6038206,0.16764191,0.5077969,0.45321295,0.5290041,0.3098448,0.49463856,0.7897326,0.3885384,0.53515583
0.401028,0.31429023,0.7011825,0.28607246,0.56026167,0.18727475,0.47947827,0.3922999,0.6765984,0.2544512,0.63311267,0.76414835,0.30934006,0.618626,0.6881997
0.80256706,0.5310624,0.45494348,0.5377524,0.29320005,0.7023559,0.61236256,0.46924782,0.5972448,0.5729908,0.5421088,0.53701603,0.4313787,0.5391826,0.6604233
0.17930898,0.5064964,0.40943596,0.560907,0.6079545,0.2632353,0.48186466,0.5663892,0.7514768,0.39672926,0.54537135,0.59690106,0.6033719,0.3554887,0.5582761
0.7677574,0.48980543,0.4260713,0.72083354,0.23524603,0.44249728,0.5843142,0.44202238,0.7577915,0.50709903,0.7489386,0.61438125,0.42665178,0.55482274,0.4607032
0.5342249,0.5484431,0.5948084,0.7592906,0.41170576,0.47507393,0.4518337,0.62999874,0.33768982,0.38508764,0.6641168,0.16608429,0.7013895,0.27065283,0.49594274
0.83991796,0.37551248,0.4259656,0.46833417,0.2592899,0.40607288,0.6230373,0.6022895,0.79057306,0.50698495,0.6339147,0.486834,0.42649812,0.47660685,0.3913356
0.59326375,0.21916129,0.5098772,0.34025303,0.36820698,0.33712906,0.5142753,0.5235755,0.32331342,0.37399527,0.6161311,0.40123948,0.4341008,0.4601656,0.57880956
0.42769906,0.33560106,0.59814066,0.23421803,0.6379136,0.55223984,0.37583038,0.41845953,0.2149117,0.527816,0.21751189,0.64835227,0.52146846,0.624442,0.4006934
0.6766189,0.62298036,0.36732563,0.62065035,0.38735017,0.6660674,0.7422005,0.613806,0.6564515,0.6338484,0.29789758,0.36498034,0.60938156,0.47890988,0.6350942
0.48530087,0.44621947,0.60213685,0.26528785,0.5552813,0.22244775,0.5195194,0.54669595,0.57783955,0.5347093,0.56462467,0.8131744,0.45699006,0.51698977,0.4105586
0.52975076,0.33193827,0.76824766,0.382348,0.6990546,0.4912605,0.58188885,0.60981953,0.21424346,0.5771064,0.22663079,0.50077343,0.5548509,0.7683882,0.41271737
0.7094491,0.44712174,0.32949457,0.53562915,0.3157115,0.59668463,0.6880424,0.40340778,0.4298762,0.64401114,0.46762514,0.29610497,0.4795133,0.71650845,0.194991
0.44738626,0.29331902,0.20546405,0.755336,0.20599575,0.54712886,0.5562092,0.3731834,0.80445415,0.63074267,0.5048286,0.5708021,0.43711054,0.28378877,0.76230997
0.83219624,0.30523598,0.53848135,0.4246987,0.20837514,0.64127326,0.7976848,0.5692937,0.59071034,0.61809754,0.6965063,0.37487495,0.3542168,0.4777749,0.6549393
0.3165565,0.5255665,0.67512316,0.39217052,0.6116181,0.1458623,0.42342803,0.55877185,0.8027162,0.1975824,0.8622479,0.71734023,0.35977876,0.36685476,0.6193735
0.5306281,0.5921529,0.360376,0.58933353,0.370591,0.3399824,0.48458523,0.2325884,0.36689833,0.57022804,0.4415815,0.3944036,0.58165616,0.4498921,0.35368094
0.79626304,0.34737545,0.48320168,0.5175417,0.1901547,0.7099528,0.7181807,0.26652548,0.34787032,0.72417694,0.5471688,0.5054125,0.34357417,0.4892303,0.45850694
0.33418953,0.58630884,0.5384339,0.31152156,0.67749614,0.31275716,0.57577926,0.36661834,0.5182124,0.36465138,0.66586506,0.3295881,0.49905568,0.28027517,0.50583696
0.2989399,0.666655,0.5020312,0.55098236,0.6254407,0.6295763,0.30228445,0.57074,0.49655086,0.56932425,0.5204159,0.75759274,0.5506965,0.5237292,0.36995354
0.49600333,0.6163484,0.46665022,0.34862348,0.6456799,0.53554976,0.7002507,0.45490366,0.7338362,0.63108313,0.2948929,0.6246094,0.54004353,0.4352118,0.63982373
0.17601715,0.7220497,0.5612004,0.52770275,0.6970253,0.28978804,0.46637496,0.48265046,0.7661717,0.3039405,0.3548128,0.8376696,0.5720782,0.3992829,0.69580424
0.47798988,0.78656715,0.2496736,0.832831,0.38198933,0.70617706,0.27384484,0.4790559,0.6221747,0.57958794,0.4933171,0.69222516,0.6236801,0.62659657,0.35763246
0.33012688,0.45201713,0.7662075,0.30826652,0.4261371,0.52963096,0.5373214,0.66734844,0.45541793,0.34609836,0.62705064,0.5304711,0.3634159,0.427988,0.7338324
0.44882137,0.6840616,0.18928413,0.8758777,0.26022658,0.87317824,0.6095419,0.42124256,0.309463,0.65493625,0.2745658,0.2519692,0.7007171,0.37549394,0.60737497
0.739764,0.71398133,0.34074542,0.7750201,0.3249844,0.71233946,0.33053595,0.28966534,0.6886909,0.44212466,0.5930109,0.45283088,0.459637,0.34248793,0.75404567
0.47419465,0.6255399,0.45729986,0.6911156,0.5490512,0.43637517,0.32483748,0.39492753,0.27558407,0.561281,0.29442123,0.53637564,0.7077239,0.59611875,0.4263701
0.22537403,0.6624768,0.63369817,0.5099709,0.7803138,0.45094672,0.4857217,0.49994722,0.47165188,0.23564675,0.51089317,0.3661829,0.56704855,0.582449,0.3576672
0.66364133,0.52231616,0.30650175,0.6405161,0.3376963,0.41202122,0.5399479,0.5729413,0.6447278,0.5212029,0.633013,0.37713808,0.6171389,0.5820366,0.19819763
0.6326336,0.6382165,0.40895173,0.680796,0.53485864,0.60677683,0.19572714,0.7809647,0.3097602,0.4898361,0.538434,0.3053785,0.64823747,0.4658894,0.38880217
0.46403894,0.4248871,0.6052548,0.2902108,0.50887537,0.37238204,0.5744563,0.5345977,0.62820095,0.32180285,0.70116884,0.668903,0.46372414,0.3459713,0.7580555
0.5751545,0.34291366,0.72534245,0.52786195,0.57296485,0.4711555,0.26515037,0.4509359,0.28878367,0.5478737,0.48128727,0.4891993,0.38564292,0.688366,0.21469207
0.8337342,0.23555258,0.5414793,0.39496678,0.29391852,0.37984958,0.33257955,0.49022025,0.83517885,0.41219962,0.8189848,0.5820235,0.20724338,0.52767,0.5182657
0.24707988,0.75034076,0.49015316,0.50136197,0.83274466,0.6240286,0.27823758,0.7407635,0.32468912,0.53121567,0.2904443,0.6692495,0.6912002,0.521207,0.39232022
0.72443247,0.49736968,0.50239456,0.6533784,0.24266407,0.5008747,0.31859833,0.3916644,0.84307176,0.26503456,0.93458754,0.59698606,0.34012643,0.30713564,0.6158161
0.6160246,0.4301766,0.3728452,0.3186818,0.27764636,0.34179628,0.65250504,0.48821637,0.6303869,0.60388666,0.5877647,0.5968306,0.44827124,0.33089578,0.5583498
0.36939448,0.55120546,0.21648897,0.67893434,0.32627156,0.3392059,0.4663384,0.2400514,0.45670965,0.64518017,0.50015795,0.2969637,0.5237627,0.4478867,0.5646933
0.6252453,0.5632007,0.38540965,0.5325697,0.5760344,0.7230356,0.4371102,0.7284139,0.18316123,0.42866558,0.4864515,0.19913746,0.6015312,0.4298533,0.5085835
0.7991229,0.39578077,0.59013385,0.45553774,0.3409744,0.32286876,0.55953026,0.627582,0.8110562,0.46097377,0.75046474,0.8156893,0.43799448,0.3688372,0.67926097
0.5592031,0.45565557,0.34280983,0.5737988,0.45219368,0.8232276,0.4553878,0.62594795,0.51628184,0.5530182,0.41826442,0.48536333,0.48315793,0.4968272,0.63946676
0.7556508,0.24841866,0.46861708,0.5593806,0.13873085,0.3343924,0.7957757,0.5002615,0.8646557,0.4179937,0.67673475,0.6737398,0.44715703,0.3800182,0.80615556
0.43463236,0.42548013,0.58450454,0.5458399,0.5090578,0.25646698,0.33536834,0.4002506,0.48510695,0.33267316,0.5832302,0.54370195,0.5311752,0.31618068,0.6166756
0.799492,0.3512194,0.6756401,0.5656054,0.49282783,0.47464013,0.34736973,0.38159147,0.3112052,0.65860206,0.33600417,0.4063934,0.40582746,0.6602546,0.3376242
0.4065245,0.5306614,0.33890098,0.71920145,0.4050798,0.5406339,0.5370414,0.58911663,0.76322424,0.28978735,0.8350735,0.25767738,0.50787485,0.4890373,0.47699678
0.83580506,0.38662222,0.32963848,0.65455467,0.16123188,0.4161973,0.7272055,0.17153835,0.8389043,0.69942135,0.6782794,0.59217244,0.2542594,0.42231345,0.5500019
0.5227727,0.3585493,0.2475826,0.5060246,0.16165198,0.51793593,0.76085037,0.36950272,0.58702326,0.62328815,0.5796061,0.5614441,0.49087545,0.38811857,0.7062946
0.6413966,0.23685126,0.38521785,0.53050655,0.29468408,0.25032875,0.6572552,0.43728152,0.6862192,0.4557035,0.7450598,0.37259954,0.52427137,0.5972717,0.33045834
0.61341083,0.2705961,0.59228486,0.4871778,0.4984575,0.4208398,0.3863562,0.79781854,0.28560287,0.5032234,0.68673736,0.28563324,0.5373061,0.51663166,0.5642254
0.7029463,0.41354576,0.40182066,0.5975427,0.3596163,0.6146307,0.3297905,0.5338497,0.2495424,0.6103487,0.5668096,0.2912823,0.630971,0.1929909,0.67072326
0.21717493,0.641622,0.6075089,0.23840894,0.8869494,0.39869693,0.49991465,0.6801732,0.26443318,0.42153573,0.39692453,0.29367137,0.7712832,0.38209176,0.581058
0.8243323,0.503467,0.44838125,0.747793,0.23250957,0.6523189,0.4648335,0.5932623,0.8232968,0.5030823,0.711675,0.40307865,0.3720788,0.23803824,0.7934466
0.3679682,0.3096745,0.37606618,0.5122922,0.32366085,0.47070318,0.56078,0.6807745,0.4192209,0.41157216,0.5961058,0.20248835,0.54889923,0.26478,0.7323635
0.4397189,0.38884357,0.5585465,0.5493346,0.4499229,0.17361313,0.60517395,0.5989661,0.7446006,0.3753995,0.5301961,0.71153605,0.5168844,0.56140035,0.62193215
0.6330915,0.4532687,0.57942396,0.7295755,0.38817942,0.60652864,0.25546405,0.38377228,0.62095994,0.3320348,0.76339155,0.32572886,0.40495306,0.5291854,0.3847385
0.49753532,0.58113444,0.48740584,0.69761276,0.52732503,0.5427788,0.4538041,0.5152113,0.77978635,0.730681,0.24831642,0.6425434,0.6632451,0.4702166,0.59960836
0.6167273,0.45069972,0.51606375,0.6245329,0.384068,0.52862805,0.4681914,0.614823,0.6561807,0.68634564,0.48350325,0.43707588,0.40333837,0.50835145,0.5073252
0.21090646,0.5134483,0.41548994,0.5198293,0.4852291,0.19718653,0.51415014,0.45377648,0.71700275,0.45931312,0.42196593,0.5911997,0.56196105,0.40267384,0.55992156
0.46837556,0.68017125,0.32252604,0.6986811,0.43654916,0.7499998,0.64086235,0.5667198,0.2607257,0.68993074,0.27983478,0.5326359,0.75567347,0.49049252,0.36265615
0.635925,0.7460896,0.41085333,0.7202295,0.5844761,0.702424,0.2795142,0.34347615,0.5347315,0.623214,0.49707592,0.615511,0.53876114,0.46136072,0.3598511
0.81001306,0.39829877,0.53987914,0.5330113,0.31613383,0.49224454,0.68678486,0.575422,0.58258957,0.43747208,0.7337456,0.18967685,0.49111003,0.45995,0.6911231
0.8289349,0.3126619,0.68620914,0.5300526,0.24994059,0.3050781,0.5764164,0.63143283,0.7633864,0.66337204,0.56581867,0.5760063,0.42085928,0.51166624,0.6501453
0.42645326,0.30572176,0.80505055,0.32726198,0.58259934,0.26551566,0.2990599,0.60345346,0.27181077,0.263109,0.7056666,0.6561303,0.36206058,0.6606799,0.3797619
0.4074036,0.7618014,0.6494525,0.58543897,0.5824117,0.29822198,0.4772131,0.3277075,0.8806641,0.25832772,0.68038243,0.5012474,0.49661648,0.47964108,0.5657078
0.44934043,0.67109114,0.63919735,0.7125698,0.6402333,0.56744283,0.1284205,0.20697814,0.51076907,0.4176595,0.43633646,0.88255197,0.476814,0.5548375,0.453157
0.61247915,0.30960438,0.5123158,0.5138285,0.34205723,0.63387513,0.47459897,0.5389651,0.29436487,0.6397594,0.3308232,0.40846625,0.41750118,0.31318983,0.72856075
0.6427763,0.46703538,0.28272298,0.60494226,0.19402279,0.6639474,0.6941147,0.40328747,0.35823426,0.6976017,0.4724324,0.24485242,0.5300935,0.48773706,0.7151054
0.6509851,0.30107218,0.54145455,0.5315485,0.3379766,0.37496164,0.5602184,0.62822396,0.65780926,0.4247272,0.653847,0.3014452,0.40533784,0.6598516,0.208563
0.31515115,0.67078704,0.34414193,0.55242246,0.7215134,0.6419861,0.3374339,0.42180446,0.39609444,0.23526615,0.4355753,0.63619125,0.376628,0.5928435,0.45417935
0.30687895,0.55847263,0.3815628,0.44083905,0.56421554,0.53912765,0.73975533,0.63572365,0.26546648,0.49627182,0.3921389,0.4569595,0.6834893,0.21909332,0.7928077
0.5609298,0.47811952,0.7242646,0.1990531,0.6404306,0.23992994,0.533355,0.38605046,0.7216195,0.3250586,0.4797888,0.66718984,0.29402494,0.57326275,0.6733251
0.49891186,0.55099934,0.5444537,0.23987047,0.60338885,0.51091546,0.60986924,0.61751366,0.49062186,0.32844272,0.7901154,0.62288284,0.5202889,0.35302815,0.5679649
0.6738277,0.37276334,0.3105891,0.42231873,0.31677547,0.72926587,0.792124,0.7391937,0.3993018,0.7201512,0.5273188,0.13475107,0.5549412,0.4533223,0.57214415
0.56113565,0.49098298,0.52705365,0.48848912,0.38950014,0.31674397,0.73704183,0.5153147,0.65279067,0.5166566,0.76125157,0.1503905,0.3510095,0.38983944,0.65823853
0.49012232,0.7897752,0.44670442,0.72839814,0.6847917,0.63886386,0.2994271,0.44719666,0.4115458,0.49648166,0.22308601,0.57617664,0.5399974,0.6181393,0.47621146
0.62839323,0.3410529,0.61794466,0.31712183,0.42811984,0.53052837,0.3814683,0.75312996,0.34844026,0.6638295,0.70574564,0.52111,0.39461032,0.6284868,0.38088173
0.4417042,0.49633545,0.5921897,0.5201906,0.48504785,0.4102199,0.73029995,0.5961191,0.7740109,0.3744619,0.40112194,0.7860999,0.59171826,0.43929508,0.7608995
0.6777894,0.41275892,0.5003399,0.5938897,0.27267137,0.2654522,0.71796983,0.48507676,0.81386364,0.6158833,0.55164576,0.4152993,0.4388423,0.41039535,0.5012453
0.6702696,0.4899297,0.5377089,0.40101805,0.33023456,0.28446224,0.74030894,0.4366291,0.7876902,0.49654824,0.56822914,0.6628567,0.49482328,0.5062621,0.3689528
0.2912146,0.6077389,0.38631734,0.5952962,0.56672585,0.592105,0.20705076,0.5354174,0.5022267,0.4734499,0.5223406,0.4923389,0.5363162,0.3709113,0.64128786
0.49498108,0.16007967,0.7231403,0.25584495,0.48961207,0.4849071,0.4873069,0.519019,0.30509195,0.6008998,0.5606922,0.54684526,0.2924837,0.7172573,0.40837935
0.46380475,0.61418605,0.62629616,0.40712646,0.6072301,0.6893573,0.7753202,0.39365605,0.3159176,0.67384475,0.2650964,0.24283819,0.62167823,0.6905101,0.29049426
0.48730707,0.5317569,0.63764006,0.43711653,0.5081054,0.2804389,0.4503264,0.4071545,0.5972014,0.28374267,0.599219,0.66817826,0.48999938,0.65122086,0.49306408
0.55744207,0.37739268,0.35381755,0.7309915,0.27224332,0.3215219,0.33160084,0.6337163,0.6434108,0.5598892,0.6143528,0.3673574,0.66191983,0.45465702,0.30746958
0.45964658,0.53341395,0.41949645,0.41218197,0.54919213,0.21453638,0.55719507,0.6386136,0.5463799,0.5792201,0.5181465,0.27155468,0.5957936,0.42410213,0.2648642
0.33524486,0.6217864,0.53613317,0.59378827,0.5271625,0.615951,0.40510938,0.5268178,0.4164147,0.3343278,0.62015766,0.8572088,0.48274693,0.2677943,0.8393124
0.40440002,0.49348694,0.6218705,0.424641,0.6077257,0.46651855,0.4022559,0.313408,0.509681,0.19812325,0.784343,0.4727412,0.33656555,0.56624854,0.44518054
