code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2013J,249965,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass
BBB,2013J,205719,F,East Anglian Region,Lower Than A Level,60-70%,55<=,3,175,Y,Pass
EEE,2014J,291701,F,East Midlands Region,Lower Than A Level,90-100%,0-35,1,65,N,Withdrawn
FFF,2013B,592632,F,West Midlands Region,Post Graduate Qualification,90-100%,0-35,0,80,N,Pass
BBB,2014J,253496,M,Yorkshire Region,HE Qualification,10-20,35-55,0,70,N,Withdrawn
BBB,2014J,570351,M,East Anglian Region,A Level or Equivalent,0-10%,55<=,4,120,N,Pass
DDD,2013J,580657,F,London Region,Post Graduate Qualification,20-30%,0-35,0,75,N,Withdrawn
CCC,2014J,605571,F,East Anglian Region,Lower Than A Level,40-50%,0-35,6,330,N,Pass
DDD,2013J,380240,F,London Region,HE Qualification,50-60%,0-35,3,90,N,Fail
DDD,2013J,691873,F,South Region,A Level or Equivalent,10-20,35-55,6,210,N,Pass
BBB,2014B,634035,M,West Midlands Region,A Level or Equivalent,N/A,0-35,3,540,Y,Pass
BBB,2013B,243047,F,Scotland,A Level or Equivalent,10-20,35-55,6,90,Y,Distinction
AAA,2014B,595986,M,East Anglian Region,A Level or Equivalent,50-60%,55<=,0,155,Y,Pass
FFF,2013B,608280,F,Scotland,A Level or Equivalent,90-100%,0-35,2,205,N,Distinction
GGG,2013J,694523,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,330,N,Pass
CCC,2013J,588355,F,Scotland,A Level or Equivalent,70-80%,55<=,2,90,Y,Distinction
CCC,2013J,601370,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,115,N,Fail
FFF,2013B,682504,M,South West Region,A Level or Equivalent,30-40%,0-35,0,100,N,Withdrawn
AAA,2013J,340965,M,Scotland,HE Qualification,60-70%,0-35,4,75,Y,Pass
GGG,2014B,330177,M,East Anglian Region,Lower Than A Level,40-50%,55<=,4,60,N,Pass
DDD,2014J,390400,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,4,30,Y,Pass
BBB,2014B,629234,F,Scotland,Lower Than A Level,60-70%,55<=,2,90,N,Withdrawn
DDD,2013J,2355214,M,South East Region,HE Qualification,90-100%,0-35,6,240,Y,Withdrawn
GGG,2014B,641309,F,South West Region,HE Qualification,40-50%,35-55,2,175,Y,Pass
DDD,2014B,653384,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,400,N,Pass
AAA,2013B,685668,F,South East Region,HE Qualification,20-30%,55<=,6,585,N,Distinction
FFF,2014J,686071,F,Ireland,Post Graduate Qualification,70-80%,35-55,4,150,N,Withdrawn
GGG,2014B,650223,M,Scotland,A Level or Equivalent,30-40%,35-55,6,170,Y,Withdrawn
EEE,2014B,563046,F,South East Region,No Formal quals,50-60%,55<=,6,130,N,Withdrawn
FFF,2014J,552648,F,Wales,A Level or Equivalent,40-50%,35-55,2,140,Y,Fail
DDD,2014J,532477,F,Wales,Post Graduate Qualification,20-30%,35-55,0,85,Y,Withdrawn
GGG,2013B,543432,F,South East Region,Lower Than A Level,20-30%,0-35,6,75,Y,Pass
EEE,2014B,629673,M,East Anglian Region,Post Graduate Qualification,20-30%,35-55,0,310,Y,Withdrawn
FFF,2013J,305036,F,Scotland,A Level or Equivalent,80-90%,35-55,4,65,N,Fail
DDD,2013J,630881,M,West Midlands Region,A Level or Equivalent,30-40%,55<=,3,90,N,Distinction
BBB,2014B,685657,F,South West Region,Lower Than A Level,30-40%,0-35,5,110,Y,Withdrawn
BBB,2013B,674568,F,South East Region,Lower Than A Level,10-20,55<=,0,90,Y,Withdrawn
CCC,2014B,605070,F,East Midlands Region,Lower Than A Level,10-20,55<=,3,40,N,Distinction
GGG,2013J,650031,M,London Region,Lower Than A Level,70-80%,55<=,2,310,N,Withdrawn
GGG,2014J,578595,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,360,N,Distinction
FFF,2014B,621307,F,East Anglian Region,A Level or Equivalent,10-20,0-35,5,540,N,Pass
DDD,2014B,569953,M,London Region,HE Qualification,50-60%,0-35,1,420,Y,Pass
DDD,2013J,628038,M,Scotland,Lower Than A Level,60-70%,0-35,0,95,N,Withdrawn
DDD,2013J,655412,F,South Region,A Level or Equivalent,0-10%,0-35,0,225,N,Withdrawn
GGG,2013J,572173,F,South East Region,Post Graduate Qualification,0-10%,35-55,6,200,N,Withdrawn
DDD,2014J,623321,F,South East Region,Lower Than A Level,10-20,35-55,0,145,N,Pass
FFF,2013J,558948,F,East Anglian Region,Lower Than A Level,40-50%,0-35,4,50,Y,Withdrawn
CCC,2014J,650901,F,Wales,A Level or Equivalent,70-80%,0-35,4,65,N,Pass
FFF,2013J,597485,M,Scotland,Post Graduate Qualification,60-70%,35-55,4,270,N,Fail
CCC,2013B,2556345,F,Wales,HE Qualification,30-40%,0-35,2,90,N,Distinction
GGG,2013J,263952,F,London Region,A Level or Equivalent,0-10%,0-35,4,180,N,Pass
GGG,2013J,61352,M,East Midlands Region,Lower Than A Level,0-10%,55<=,5,140,Y,Withdrawn
BBB,2013B,648966,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Distinction
FFF,2014B,605861,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Fail
BBB,2014B,602151,F,Wales,No Formal quals,20-30%,0-35,0,315,N,Pass
BBB,2013B,633739,M,London Region,No Formal quals,50-60%,0-35,2,30,N,Pass
FFF,2014J,678004,F,South West Region,A Level or Equivalent,60-70%,35-55,0,585,N,Distinction
BBB,2014B,629490,F,South West Region,A Level or Equivalent,60-70%,0-35,0,270,N,Pass
BBB,2013B,547860,F,South East Region,A Level or Equivalent,30-40%,0-35,1,480,N,Pass
EEE,2014B,565851,F,East Midlands Region,A Level or Equivalent,10-20,35-55,0,50,N,Withdrawn
BBB,2014B,562561,F,West Midlands Region,Post Graduate Qualification,50-60%,35-55,0,115,N,Pass
FFF,2013J,613441,M,South Region,A Level or Equivalent,0-10%,0-35,1,70,N,Fail
BBB,2014J,324257,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,240,N,Distinction
AAA,2013J,573666,F,Scotland,Post Graduate Qualification,40-50%,55<=,0,60,N,Distinction
AAA,2014J,501158,M,London Region,Post Graduate Qualification,0-10%,35-55,6,155,N,Fail
BBB,2013B,2505299,F,North Western Region,A Level or Equivalent,10-20,55<=,0,330,N,Pass
BBB,2014B,605828,M,Ireland,Lower Than A Level,10-20,0-35,0,45,Y,Pass
FFF,2014B,2555225,F,North Region,Post Graduate Qualification,10-20,55<=,3,75,N,Fail
FFF,2014J,523583,M,North Western Region,No Formal quals,90-100%,0-35,6,280,N,Withdrawn
BBB,2014J,601680,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,1,210,Y,Pass
FFF,2014J,608848,M,South West Region,Post Graduate Qualification,0-10%,0-35,3,190,Y,Pass
DDD,2013J,630083,M,West Midlands Region,Lower Than A Level,90-100%,35-55,0,180,N,Pass
EEE,2013J,530057,M,Yorkshire Region,No Formal quals,40-50%,0-35,1,80,Y,Pass
CCC,2014B,605538,F,South Region,A Level or Equivalent,N/A,55<=,4,140,Y,Fail
FFF,2013J,588014,M,Scotland,Lower Than A Level,80-90%,55<=,5,200,N,Pass
GGG,2013J,555151,M,Ireland,Lower Than A Level,20-30%,0-35,6,60,N,Withdrawn
BBB,2014B,647083,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,255,N,Pass
CCC,2014J,1625718,F,Wales,Lower Than A Level,10-20,55<=,5,360,N,Withdrawn
BBB,2014B,604559,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,50,N,Distinction
CCC,2013J,575162,F,Scotland,No Formal quals,20-30%,0-35,1,430,Y,Withdrawn
EEE,2013J,621699,M,East Anglian Region,Post Graduate Qualification,N/A,35-55,0,205,N,Pass
DDD,2014J,655152,F,South Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass
FFF,2014J,598199,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,135,N,Pass
FFF,2013J,633472,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,40,Y,Distinction
CCC,2013J,647937,F,London Region,A Level or Equivalent,40-50%,55<=,3,90,Y,Distinction
GGG,2013J,617813,F,London Region,A Level or Equivalent,80-90%,35-55,5,60,N,Distinction
DDD,2014B,581340,F,South Region,A Level or Equivalent,50-60%,0-35,6,65,Y,Withdrawn
BBB,2014J,693416,M,South Region,A Level or Equivalent,50-60%,55<=,2,360,N,Withdrawn
CCC,2014B,592563,M,South Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Pass
FFF,2014J,694563,M,West Midlands Region,A Level or Equivalent,90-100%,55<=,2,100,N,Pass
FFF,2014J,537077,F,Ireland,Lower Than A Level,0-10%,55<=,0,90,Y,Withdrawn
BBB,2014B,692525,M,East Midlands Region,Lower Than A Level,80-90%,0-35,1,30,N,Pass
DDD,2014B,641940,F,East Anglian Region,Lower Than A Level,50-60%,0-35,2,210,N,Withdrawn
GGG,2014J,596358,F,South East Region,Lower Than A Level,30-40%,55<=,0,360,Y,Withdrawn
AAA,2014B,688942,F,South East Region,A Level or Equivalent,10-20,0-35,6,200,N,Withdrawn
DDD,2013J,472284,F,North Region,Post Graduate Qualification,70-80%,55<=,6,315,N,Withdrawn
CCC,2014B,528879,M,Ireland,No Formal quals,50-60%,55<=,0,100,N,Pass
DDD,2013J,344873,F,London Region,A Level or Equivalent,40-50%,55<=,0,420,N,Distinction
DDD,2014B,195234,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,150,N,Pass
FFF,2013J,599448,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
FFF,2014J,1253440,F,North Western Region,HE Qualification,10-20,0-35,1,150,N,Pass
AAA,2014J,548994,M,East Midlands Region,No Formal quals,40-50%,35-55,6,225,N,Pass
BBB,2014J,499993,M,West Midlands Region,Lower Than A Level,N/A,0-35,4,50,N,Fail
GGG,2013J,697433,F,South West Region,A Level or Equivalent,40-50%,0-35,1,420,N,Withdrawn
FFF,2014B,693116,F,Ireland,A Level or Equivalent,10-20,35-55,1,120,N,Distinction
DDD,2014B,501921,F,South West Region,No Formal quals,30-40%,0-35,2,480,N,Pass
AAA,2014B,604951,M,South East Region,Lower Than A Level,50-60%,55<=,0,60,N,Pass
BBB,2014B,472180,F,South East Region,Lower Than A Level,70-80%,55<=,6,280,N,Distinction
AAA,2014J,587654,M,Wales,Lower Than A Level,50-60%,35-55,0,110,N,Distinction
CCC,2013J,654217,M,South East Region,Post Graduate Qualification,90-100%,35-55,0,280,Y,Pass
CCC,2014J,2339267,M,East Midlands Region,HE Qualification,40-50%,35-55,5,180,N,Withdrawn
FFF,2014J,689436,M,South East Region,HE Qualification,20-30%,35-55,4,30,N,Fail
BBB,2013B,376868,M,East Midlands Region,No Formal quals,10-20,0-35,6,240,Y,Withdrawn
GGG,2013J,601885,M,Wales,A Level or Equivalent,0-10%,55<=,0,270,N,Withdrawn
BBB,2014B,370089,M,London Region,A Level or Equivalent,0-10%,35-55,0,400,N,Pass
CCC,2014J,304500,M,South Region,A Level or Equivalent,70-80%,0-35,3,585,N,Withdrawn
AAA,2014J,536794,F,South East Region,Lower Than A Level,80-90%,0-35,1,270,N,Withdrawn
BBB,2013J,575703,M,South East Region,A Level or Equivalent,N/A,0-35,0,100,Y,Distinction
FFF,2014J,397829,M,Scotland,HE Qualification,0-10%,0-35,0,145,N,Distinction
BBB,2014B,685474,M,Wales,A Level or Equivalent,50-60%,35-55,4,280,N,Fail
CCC,2014J,587323,F,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,80,N,Distinction
DDD,2014B,587155,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,2,90,N,Distinction
DDD,2013J,649761,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,585,Y,Withdrawn
CCC,2014J,691867,F,London Region,A Level or Equivalent,80-90%,0-35,0,95,N,Pass
AAA,2013B,483131,M,South East Region,HE Qualification,50-60%,0-35,6,280,N,Distinction
GGG,2014B,647799,F,South West Region,Lower Than A Level,70-80%,0-35,1,55,Y,Fail
CCC,2014J,277577,M,East Anglian Region,Lower Than A Level,20-30%,0-35,4,585,N,Distinction
BBB,2014J,46844,M,East Anglian Region,No Formal quals,30-40%,55<=,1,30,N,Fail
FFF,2013J,1629444,M,North Western Region,HE Qualification,20-30%,55<=,1,90,Y,Fail
BBB,2013J,695259,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,4,240,N,Fail
EEE,2013B,2689480,M,Scotland,A Level or Equivalent,50-60%,0-35,2,30,Y,Withdrawn
FFF,2013B,905042,F,West Midlands Region,A Level or Equivalent,10-20,55<=,4,90,N,Pass
FFF,2014J,574705,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,430,Y,Pass
GGG,2014B,178020,M,Ireland,Lower Than A Level,80-90%,55<=,1,85,Y,Fail
DDD,2013J,589734,M,London Region,HE Qualification,0-10%,55<=,5,155,Y,Distinction
FFF,2014B,515497,M,Scotland,A Level or Equivalent,30-40%,55<=,2,220,Y,Distinction
BBB,2013J,590482,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,6,95,Y,Withdrawn
BBB,2014J,475863,M,South Region,Lower Than A Level,70-80%,35-55,0,400,N,Pass
EEE,2014B,561796,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,5,90,N,Fail
FFF,2013B,589569,F,Wales,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn
DDD,2013J,674495,M,South Region,Lower Than A Level,30-40%,0-35,1,140,N,Distinction
BBB,2014J,608047,F,West Midlands Region,Lower Than A Level,70-80%,55<=,0,325,N,Withdrawn
DDD,2013J,413190,F,North Region,A Level or Equivalent,N/A,55<=,2,60,N,Withdrawn
AAA,2013B,695732,M,South East Region,A Level or Equivalent,40-50%,35-55,0,420,Y,Fail
DDD,2013J,586436,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,1,315,N,Fail
DDD,2013J,620819,M,South East Region,A Level or Equivalent,40-50%,35-55,3,120,N,Fail
EEE,2014J,2578004,F,Ireland,A Level or Equivalent,30-40%,0-35,2,255,N,Pass
CCC,2014B,619471,M,London Region,HE Qualification,40-50%,0-35,5,400,N,Withdrawn
FFF,2014J,689052,F,East Anglian Region,HE Qualification,10-20,55<=,6,200,N,Pass
BBB,2014B,398029,F,North Western Region,No Formal quals,70-80%,35-55,3,280,Y,Fail
BBB,2014B,561441,M,North Western Region,No Formal quals,90-100%,0-35,5,480,N,Withdrawn
CCC,2013J,693114,F,North Western Region,HE Qualification,0-10%,35-55,6,330,N,Fail
CCC,2014J,583473,F,North Western Region,A Level or Equivalent,80-90%,35-55,4,30,N,Pass
CCC,2014J,545045,M,North Region,Lower Than A Level,90-100%,35-55,0,70,N,Distinction
BBB,2014J,277166,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,390,N,Withdrawn
AAA,2013J,307689,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,4,120,N,Pass
AAA,2013B,498031,F,West Midlands Region,HE Qualification,70-80%,35-55,3,400,Y,Fail
FFF,2013J,415546,F,Scotland,HE Qualification,50-60%,0-35,0,150,N,Withdrawn
DDD,2013B,585963,M,Wales,No Formal quals,90-100%,55<=,4,370,N,Pass
FFF,2014B,47861,F,North Western Region,Post Graduate Qualification,40-50%,0-35,0,160,N,Fail
BBB,2014J,682578,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,140,N,Withdrawn
BBB,2014B,578056,M,South East Region,A Level or Equivalent,N/A,55<=,0,80,N,Pass
BBB,2014J,130658,M,North Region,A Level or Equivalent,70-80%,35-55,1,110,N,Fail
CCC,2013J,654867,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,5,115,N,Pass
CCC,2014J,2694933,F,East Anglian Region,Post Graduate Qualification,20-30%,0-35,0,345,N,Distinction
CCC,2014B,603319,M,West Midlands Region,HE Qualification,10-20,55<=,0,40,N,Withdrawn
FFF,2013J,542180,F,East Anglian Region,No Formal quals,30-40%,0-35,0,420,N,Pass
FFF,2014J,512417,F,Scotland,Lower Than A Level,N/A,35-55,0,105,N,Pass
BBB,2013B,656481,M,Ireland,A Level or Equivalent,10-20,35-55,0,215,Y,Withdrawn
CCC,2014B,587579,F,London Region,HE Qualification,40-50%,35-55,6,30,Y,Withdrawn
BBB,2013B,591111,F,South Region,A Level or Equivalent,10-20,35-55,0,225,N,Withdrawn
FFF,2014J,559642,F,West Midlands Region,Lower Than A Level,30-40%,35-55,6,585,Y,Withdrawn
FFF,2014J,2428341,M,South Region,No Formal quals,60-70%,0-35,5,280,N,Pass
CCC,2013J,355643,F,North Western Region,Lower Than A Level,30-40%,0-35,0,630,N,Distinction
GGG,2013J,1591864,F,West Midlands Region,No Formal quals,90-100%,0-35,1,540,N,Fail
FFF,2013J,553000,M,London Region,HE Qualification,20-30%,55<=,1,90,N,Pass
DDD,2014J,570531,F,South Region,Post Graduate Qualification,50-60%,0-35,5,120,Y,Withdrawn
CCC,2014J,622972,F,South West Region,No Formal quals,90-100%,0-35,0,180,N,Fail
GGG,2013J,627285,F,South Region,A Level or Equivalent,30-40%,0-35,3,400,N,Withdrawn
AAA,2013J,410281,M,South West Region,No Formal quals,40-50%,0-35,0,420,N,Distinction
GGG,2014J,629310,M,Scotland,A Level or Equivalent,N/A,55<=,1,585,N,Pass
FFF,2014B,412175,M,East Midlands Region,Lower Than A Level,40-50%,35-55,6,300,N,Fail
AAA,2014J,555022,M,North Western Region,A Level or Equivalent,0-10%,35-55,4,165,N,Distinction
CCC,2014J,536666,M,Ireland,A Level or Equivalent,20-30%,35-55,0,540,N,Withdrawn
FFF,2014J,532859,M,East Anglian Region,A Level or Equivalent,10-20,0-35,2,90,N,Withdrawn
GGG,2013J,554746,M,South East Region,Lower Than A Level,50-60%,55<=,4,540,Y,Pass
CCC,2014B,263499,F,South West Region,HE Qualification,20-30%,0-35,0,65,N,Pass
FFF,2014B,423947,F,South East Region,Lower Than A Level,50-60%,35-55,0,40,Y,Pass
DDD,2013J,444729,M,Scotland,Lower Than A Level,10-20,55<=,0,195,N,Pass
DDD,2014J,561271,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,3,325,N,Fail
FFF,2014B,651740,M,North Region,Lower Than A Level,20-30%,55<=,0,70,Y,Withdrawn
GGG,2013B,626798,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
DDD,2014J,205719,M,West Midlands Region,Lower Than A Level,50-60%,0-35,5,145,N,Distinction
BBB,2014B,687351,F,Wales,No Formal quals,70-80%,0-35,2,630,N,Pass
FFF,2013B,622280,M,London Region,A Level or Equivalent,80-90%,35-55,4,120,N,Distinction
FFF,2014J,633198,F,South Region,A Level or Equivalent,80-90%,55<=,0,60,Y,Fail
FFF,2014J,2282620,F,Scotland,HE Qualification,70-80%,0-35,1,215,N,Pass
DDD,2013J,137873,M,West Midlands Region,A Level or Equivalent,10-20,35-55,5,315,Y,Pass
AAA,2013J,504533,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,205,Y,Distinction
CCC,2014B,579409,M,Scotland,No Formal quals,30-40%,0-35,2,325,N,Fail
DDD,2013J,385681,F,North Region,Lower Than A Level,10-20,0-35,6,210,N,Withdrawn
FFF,2013J,624921,F,West Midlands Region,Lower Than A Level,50-60%,0-35,3,115,N,Withdrawn
BBB,2013J,695473,M,Yorkshire Region,A Level or Equivalent,50-60%,55<=,4,95,N,Distinction
DDD,2014B,583170,F,East Midlands Region,A Level or Equivalent,80-90%,55<=,4,60,N,Distinction
BBB,2014J,651495,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,200,N,Fail
GGG,2014J,494722,F,South Region,A Level or Equivalent,70-80%,35-55,0,145,N,Withdrawn
DDD,2014J,581082,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,45,N,Withdrawn
EEE,2014B,677877,F,South West Region,A Level or Equivalent,40-50%,35-55,1,310,Y,Pass
DDD,2014J,1843123,M,East Anglian Region,Lower Than A Level,90-100%,0-35,6,90,N,Pass
BBB,2014B,154073,M,North Western Region,A Level or Equivalent,30-40%,55<=,6,270,Y,Pass
GGG,2013J,408413,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,3,630,N,Withdrawn
EEE,2014B,647791,M,Scotland,Lower Than A Level,30-40%,55<=,0,150,Y,Pass
GGG,2013B,524295,M,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass
EEE,2014B,677433,M,North Western Region,A Level or Equivalent,0-10%,0-35,5,345,N,Withdrawn
GGG,2014B,584766,M,North Region,HE Qualification,50-60%,0-35,0,150,N,Fail
FFF,2013B,133104,M,North Western Region,No Formal quals,20-30%,0-35,3,120,N,Distinction
DDD,2014B,622432,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,85,Y,Fail
BBB,2013J,473104,F,Wales,A Level or Equivalent,20-30%,35-55,6,30,N,Fail
BBB,2014J,445230,F,London Region,HE Qualification,20-30%,35-55,2,90,N,Pass
CCC,2014B,553394,M,South Region,Lower Than A Level,20-30%,55<=,3,215,N,Pass
AAA,2013B,510142,M,East Anglian Region,Lower Than A Level,40-50%,55<=,1,345,N,Pass
FFF,2014B,26915,M,Ireland,Lower Than A Level,80-90%,0-35,1,80,N,Withdrawn
CCC,2013J,650054,M,Ireland,Post Graduate Qualification,50-60%,35-55,0,90,Y,Withdrawn
AAA,2013J,642939,M,West Midlands Region,Lower Than A Level,80-90%,0-35,6,60,N,Pass
FFF,2014B,685849,M,Wales,Lower Than A Level,70-80%,0-35,6,120,N,Withdrawn
DDD,2013J,531205,M,North Western Region,A Level or Equivalent,90-100%,0-35,4,420,N,Withdrawn
BBB,2014B,479848,F,East Midlands Region,Lower Than A Level,10-20,55<=,5,400,Y,Pass
BBB,2014J,688118,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,3,270,N,Pass
FFF,2014B,2596621,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,155,N,Fail
BBB,2014J,547612,F,Scotland,No Formal quals,90-100%,0-35,4,100,N,Pass
AAA,2014J,622787,F,West Midlands Region,Lower Than A Level,10-20,55<=,5,110,N,Withdrawn
FFF,2013J,1633695,M,West Midlands Region,No Formal quals,0-10%,55<=,0,120,N,Withdrawn
DDD,2013J,2474493,M,Scotland,A Level or Equivalent,60-70%,0-35,6,180,Y,Fail
EEE,2014B,609229,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,4,95,Y,Withdrawn
DDD,2014J,597968,F,East Anglian Region,Post Graduate Qualification,10-20,35-55,2,330,N,Fail
GGG,2014B,1532840,F,South West Region,A Level or Equivalent,10-20,55<=,0,250,N,Pass
GGG,2014B,573321,M,South Region,Lower Than A Level,80-90%,0-35,0,360,N,Pass
GGG,2014J,2498182,M,South East Region,Lower Than A Level,40-50%,0-35,0,420,N,Distinction
BBB,2014J,648585,F,South Region,A Level or Equivalent,50-60%,35-55,1,330,N,Pass
DDD,2014J,647645,M,North Region,Post Graduate Qualification,40-50%,35-55,3,390,N,Pass
BBB,2014J,419517,F,North Western Region,A Level or Equivalent,0-10%,0-35,5,130,N,Pass
BBB,2014B,603231,M,Wales,Lower Than A Level,0-10%,0-35,0,235,N,Withdrawn
BBB,2014J,2588655,M,South Region,A Level or Equivalent,0-10%,0-35,0,360,N,Pass
EEE,2013B,683934,M,Ireland,A Level or Equivalent,20-30%,0-35,5,655,N,Pass
BBB,2014J,543931,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,2,150,N,Distinction
DDD,2014B,260179,M,Scotland,Lower Than A Level,20-30%,55<=,2,85,N,Pass
FFF,2014J,321525,M,South Region,A Level or Equivalent,N/A,35-55,5,270,N,Pass
DDD,2013J,573666,F,London Region,A Level or Equivalent,10-20,35-55,5,165,N,Withdrawn
BBB,2013B,2568059,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,6,200,N,Pass
BBB,2014J,631960,M,South Region,HE Qualification,70-80%,0-35,0,55,N,Pass
DDD,2014B,483656,M,South Region,A Level or Equivalent,10-20,35-55,1,105,N,Pass
BBB,2014J,643126,M,London Region,A Level or Equivalent,10-20,35-55,0,30,Y,Pass
GGG,2013J,650953,F,Ireland,A Level or Equivalent,10-20,0-35,1,105,Y,Distinction
CCC,2013J,616704,F,North Western Region,Lower Than A Level,60-70%,35-55,4,180,N,Pass
BBB,2013J,2443165,M,East Anglian Region,No Formal quals,20-30%,55<=,2,390,N,Fail
DDD,2013J,434094,M,South East Region,HE Qualification,90-100%,35-55,2,175,Y,Pass
GGG,2014J,517016,M,London Region,Lower Than A Level,0-10%,35-55,0,240,N,Fail
FFF,2013J,655065,F,Scotland,Post Graduate Qualification,30-40%,0-35,6,70,N,Distinction
CCC,2014J,557404,F,London Region,Lower Than A Level,0-10%,0-35,2,60,N,Withdrawn
AAA,2013J,523632,F,East Anglian Region,A Level or Equivalent,0-10%,55<=,6,390,N,Fail
DDD,2014B,35340,M,West Midlands Region,No Formal quals,70-80%,0-35,4,60,Y,Distinction
BBB,2014B,2560595,M,South East Region,Post Graduate Qualification,0-10%,55<=,1,420,N,Distinction
BBB,2013B,124379,F,South West Region,A Level or Equivalent,50-60%,35-55,0,180,N,Pass
FFF,2014J,504066,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,420,N,Fail
FFF,2014B,2584834,M,London Region,HE Qualification,N/A,55<=,2,315,N,Pass
BBB,2013B,413580,M,Scotland,A Level or Equivalent,30-40%,35-55,0,205,N,Pass
DDD,2014B,581431,M,Wales,A Level or Equivalent,80-90%,0-35,6,95,N,Withdrawn
FFF,2014B,422670,M,South East Region,A Level or Equivalent,0-10%,0-35,6,30,N,Withdrawn
AAA,2014J,501550,F,North Western Region,Lower Than A Level,60-70%,0-35,0,85,N,Pass
BBB,2013J,1990650,F,London Region,Lower Than A Level,10-20,0-35,4,75,N,Distinction
AAA,2013B,2257112,M,East Midlands Region,HE Qualification,N/A,0-35,5,170,Y,Pass
CCC,2013J,322985,F,South Region,Post Graduate Qualification,10-20,0-35,5,585,N,Withdrawn
BBB,2014J,599382,F,South East Region,Lower Than A Level,0-10%,55<=,6,90,N,Fail
EEE,2014J,628098,M,Wales,HE Qualification,50-60%,35-55,1,310,N,Withdrawn
FFF,2013J,587294,M,North Region,Lower Than A Level,20-30%,0-35,0,235,N,Pass
BBB,2014J,1442981,F,South East Region,No Formal quals,30-40%,55<=,2,150,Y,Fail
DDD,2014J,631723,F,London Region,Post Graduate Qualification,20-30%,0-35,5,255,N,Pass
CCC,2014B,2620661,F,London Region,A Level or Equivalent,90-100%,0-35,2,90,Y,Fail
AAA,2013J,580646,M,South Region,HE Qualification,50-60%,35-55,2,55,Y,Pass
FFF,2014B,1402638,F,Scotland,Lower Than A Level,30-40%,0-35,0,420,N,Pass
CCC,2014B,1931810,M,Yorkshire Region,Post Graduate Qualification,10-20,0-35,6,85,N,Withdrawn
EEE,2013J,482938,F,West Midlands Region,Post Graduate Qualification,10-20,0-35,0,170,N,Withdrawn
FFF,2014J,575162,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,630,Y,Pass
BBB,2014J,530669,M,Ireland,Post Graduate Qualification,50-60%,55<=,6,60,Y,Fail
CCC,2013B,565017,F,East Anglian Region,Lower Than A Level,80-90%,35-55,3,165,N,Fail
EEE,2014B,291133,M,South Region,Lower Than A Level,90-100%,0-35,6,60,N,Withdrawn
CCC,2014B,624060,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
BBB,2013J,693452,M,Wales,Lower Than A Level,0-10%,55<=,6,120,N,Distinction
FFF,2013B,618253,M,Wales,No Formal quals,30-40%,55<=,2,280,N,Pass
